id_proposicao,codTema,tema,relevancia
2277507,53,Processo Legislativo e Atuação Parlamentar,0
2277506,44,Direitos Humanos e Minorias,0
2277506,56,Saúde,0
2277513,34,Administração Pública,0
2277513,61,"Viação, Transporte e Mobilidade",0
2277510,44,Direitos Humanos e Minorias,0
2277510,46,Educação,0
2277511,34,Administração Pública,0
2277511,53,Processo Legislativo e Atuação Parlamentar,0
2277511,56,Saúde,0
2277517,48,Meio Ambiente e Desenvolvimento Sustentável,0
2277514,57,Defesa e Segurança,0
2277514,43,Direito Penal e Processual Penal,0
2277512,34,Administração Pública,0
2277512,40,Economia,0
2277512,70,Finanças Públicas e Orçamento,0
2277512,53,Processo Legislativo e Atuação Parlamentar,0
2277515,62,"Ciência, Tecnologia e Inovação",0
2277515,37,Comunicações,0
2277515,44,Direitos Humanos e Minorias,0
2277519,48,Meio Ambiente e Desenvolvimento Sustentável,0
2277530,57,Defesa e Segurança,0
2277530,70,Finanças Públicas e Orçamento,0
2277530,66,"Indústria, Comércio e Serviços",0
2277531,57,Defesa e Segurança,0
2277531,70,Finanças Públicas e Orçamento,0
2277527,46,Educação,0
2277533,34,Administração Pública,0
2277533,57,Defesa e Segurança,0
2277533,70,Finanças Públicas e Orçamento,0
2277528,62,"Ciência, Tecnologia e Inovação",0
2277528,46,Educação,0
2277528,70,Finanças Públicas e Orçamento,0
2277529,42,Direito Civil e Processual Civil,0
2277535,34,Administração Pública,0
2277535,57,Defesa e Segurança,0
2277535,70,Finanças Públicas e Orçamento,0
2277538,34,Administração Pública,0
2277538,57,Defesa e Segurança,0
2277538,70,Finanças Públicas e Orçamento,0
2277532,57,Defesa e Segurança,0
2277532,70,Finanças Públicas e Orçamento,0
2277539,34,Administração Pública,0
2277539,57,Defesa e Segurança,0
2277539,70,Finanças Públicas e Orçamento,0
2277534,34,Administração Pública,0
2277534,57,Defesa e Segurança,0
2277534,70,Finanças Públicas e Orçamento,0
2277540,34,Administração Pública,0
2277540,57,Defesa e Segurança,0
2277540,70,Finanças Públicas e Orçamento,0
2277536,34,Administração Pública,0
2277536,57,Defesa e Segurança,0
2277536,70,Finanças Públicas e Orçamento,0
2277553,56,Saúde,0
2277553,58,Trabalho e Emprego,0
2277549,44,Direitos Humanos e Minorias,0
2277549,70,Finanças Públicas e Orçamento,0
2277549,52,Previdência e Assistência Social,0
2277552,56,Saúde,0
2277555,56,Saúde,0
2277567,34,Administração Pública,0
2277567,56,Saúde,0
2277563,34,Administração Pública,0
2277563,70,Finanças Públicas e Orçamento,0
2277563,56,Saúde,0
2277560,70,Finanças Públicas e Orçamento,0
2277560,66,"Indústria, Comércio e Serviços",0
2277560,56,Saúde,0
2277568,34,Administração Pública,0
2277568,56,Saúde,0
2277571,46,Educação,0
2277571,70,Finanças Públicas e Orçamento,0
2277571,56,Saúde,0
2277571,58,Trabalho e Emprego,0
2277583,57,Defesa e Segurança,0
2277583,72,Homenagens e Datas Comemorativas,0
2277574,39,Esporte e Lazer,0
2277574,56,Saúde,0
2277574,58,Trabalho e Emprego,0
2277575,57,Defesa e Segurança,0
2277575,70,Finanças Públicas e Orçamento,0
2277594,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2277611,34,Administração Pública,0
2277611,70,Finanças Públicas e Orçamento,0
2277611,56,Saúde,0
2277617,70,Finanças Públicas e Orçamento,0
2277617,53,Processo Legislativo e Atuação Parlamentar,0
2277617,56,Saúde,0
2277592,44,Direitos Humanos e Minorias,0
2277592,70,Finanças Públicas e Orçamento,0
2277592,66,"Indústria, Comércio e Serviços",0
2277592,58,Trabalho e Emprego,0
2277620,34,Administração Pública,0
2277620,37,Comunicações,0
2277626,57,Defesa e Segurança,0
2277626,56,Saúde,0
2277626,58,Trabalho e Emprego,0
2277633,48,Meio Ambiente e Desenvolvimento Sustentável,0
2277633,55,Relações Internacionais e Comércio Exterior,0
2277624,34,Administração Pública,0
2277624,57,Defesa e Segurança,0
2277632,57,Defesa e Segurança,0
2277646,34,Administração Pública,0
2277646,62,"Ciência, Tecnologia e Inovação",0
2277649,61,"Viação, Transporte e Mobilidade",0
2277650,34,Administração Pública,0
2277650,70,Finanças Públicas e Orçamento,0
2277645,62,"Ciência, Tecnologia e Inovação",0
2277645,70,Finanças Públicas e Orçamento,0
2277645,56,Saúde,0
2277652,44,Direitos Humanos e Minorias,0
2277644,57,Defesa e Segurança,0
2277644,44,Direitos Humanos e Minorias,0
2277644,56,Saúde,0
2277656,34,Administração Pública,0
2277656,54,"Energia, Recursos Hídricos e Minerais",0
2277668,34,Administração Pública,0
2277668,56,Saúde,0
2277660,44,Direitos Humanos e Minorias,0
2277660,53,Processo Legislativo e Atuação Parlamentar,0
2277669,34,Administração Pública,0
2277669,70,Finanças Públicas e Orçamento,0
2277657,44,Direitos Humanos e Minorias,0
2277657,70,Finanças Públicas e Orçamento,0
2277657,53,Processo Legislativo e Atuação Parlamentar,0
2277657,56,Saúde,0
2277654,37,Comunicações,0
2277654,57,Defesa e Segurança,0
2277654,44,Direitos Humanos e Minorias,0
2277655,34,Administração Pública,0
2277655,54,"Energia, Recursos Hídricos e Minerais",0
2277675,70,Finanças Públicas e Orçamento,0
2277675,53,Processo Legislativo e Atuação Parlamentar,0
2277667,37,Comunicações,0
2277676,44,Direitos Humanos e Minorias,0
2277687,42,Direito Civil e Processual Civil,0
2277688,46,Educação,0
2277688,70,Finanças Públicas e Orçamento,0
2277688,56,Saúde,0
2277700,34,Administração Pública,0
2277700,57,Defesa e Segurança,0
2277700,56,Saúde,0
2277692,44,Direitos Humanos e Minorias,0
2277692,54,"Energia, Recursos Hídricos e Minerais",0
2277692,56,Saúde,0
2277690,37,Comunicações,0
2277690,44,Direitos Humanos e Minorias,0
2277690,56,Saúde,0
2277698,56,Saúde,0
2277715,34,Administração Pública,0
2277715,54,"Energia, Recursos Hídricos e Minerais",0
2277699,34,Administração Pública,0
2277699,56,Saúde,0
2277702,56,Saúde,0
2277702,58,Trabalho e Emprego,0
2277701,34,Administração Pública,0
2277701,37,Comunicações,0
2277728,34,Administração Pública,0
2277728,54,"Energia, Recursos Hídricos e Minerais",0
2277726,34,Administração Pública,0
2277726,37,Comunicações,0
2277757,48,Meio Ambiente e Desenvolvimento Sustentável,0
2277781,34,Administração Pública,0
2277781,44,Direitos Humanos e Minorias,0
2277785,57,Defesa e Segurança,0
2277785,56,Saúde,0
2277796,46,Educação,0
2277801,35,"Arte, Cultura e Religião",0
2277801,72,Homenagens e Datas Comemorativas,0
2277801,48,Meio Ambiente e Desenvolvimento Sustentável,0
2277799,44,Direitos Humanos e Minorias,0
2277799,70,Finanças Públicas e Orçamento,0
2277799,52,Previdência e Assistência Social,0
2277792,57,Defesa e Segurança,0
2277793,74,"Política, Partidos e Eleições",0
2277798,57,Defesa e Segurança,0
2277798,43,Direito Penal e Processual Penal,0
2277798,44,Direitos Humanos e Minorias,0
2277795,44,Direitos Humanos e Minorias,0
2277795,55,Relações Internacionais e Comércio Exterior,0
2277795,56,Saúde,0
2277814,70,Finanças Públicas e Orçamento,0
2277814,66,"Indústria, Comércio e Serviços",0
2277794,62,"Ciência, Tecnologia e Inovação",0
2277794,37,Comunicações,0
2277794,70,Finanças Públicas e Orçamento,0
2277800,62,"Ciência, Tecnologia e Inovação",0
2277800,37,Comunicações,0
2277816,56,Saúde,0
2277821,37,Comunicações,0
2277821,68,Direito Constitucional,0
2277821,44,Direitos Humanos e Minorias,0
2277818,43,Direito Penal e Processual Penal,0
2277818,44,Direitos Humanos e Minorias,0
2277829,44,Direitos Humanos e Minorias,0
2277829,74,"Política, Partidos e Eleições",0
2277828,66,"Indústria, Comércio e Serviços",0
2277828,56,Saúde,0
2277820,56,Saúde,0
2277820,58,Trabalho e Emprego,0
2277820,60,Turismo,0
2277837,46,Educação,0
2277834,44,Direitos Humanos e Minorias,0
2277835,37,Comunicações,0
2277835,42,Direito Civil e Processual Civil,0
2277849,34,Administração Pública,0
2277849,44,Direitos Humanos e Minorias,0
2277849,56,Saúde,0
2277849,61,"Viação, Transporte e Mobilidade",0
2277851,74,"Política, Partidos e Eleições",0
2277850,70,Finanças Públicas e Orçamento,0
2277850,56,Saúde,0
2277860,67,Direito e Defesa do Consumidor,0
2277860,70,Finanças Públicas e Orçamento,0
2277885,34,Administração Pública,0
2277885,37,Comunicações,0
2277873,56,Saúde,0
2277873,58,Trabalho e Emprego,0
2277899,44,Direitos Humanos e Minorias,0
2277899,56,Saúde,0
2277895,56,Saúde,0
2277900,43,Direito Penal e Processual Penal,0
2277900,44,Direitos Humanos e Minorias,0
2277892,56,Saúde,0
2277905,56,Saúde,0
2277894,44,Direitos Humanos e Minorias,0
2277894,54,"Energia, Recursos Hídricos e Minerais",0
2277894,52,Previdência e Assistência Social,0
2277936,66,"Indústria, Comércio e Serviços",0
2277936,56,Saúde,0
2277927,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2277927,51,Estrutura Fundiária,0
2277897,46,Educação,0
2277937,46,Educação,0
2277920,43,Direito Penal e Processual Penal,0
2277953,58,Trabalho e Emprego,0
2277924,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2277924,51,Estrutura Fundiária,0
2277924,53,Processo Legislativo e Atuação Parlamentar,0
2277934,61,"Viação, Transporte e Mobilidade",0
2277968,40,Economia,0
2277968,56,Saúde,0
2277940,74,"Política, Partidos e Eleições",0
2277975,57,Defesa e Segurança,0
2277975,70,Finanças Públicas e Orçamento,0
2277979,34,Administração Pública,0
2277979,70,Finanças Públicas e Orçamento,0
2277977,66,"Indústria, Comércio e Serviços",0
2277977,56,Saúde,0
2277988,43,Direito Penal e Processual Penal,0
2277990,34,Administração Pública,0
2277966,34,Administração Pública,0
2277966,57,Defesa e Segurança,0
2277966,58,Trabalho e Emprego,0
2278009,42,Direito Civil e Processual Civil,0
2277969,66,"Indústria, Comércio e Serviços",0
2277969,56,Saúde,0
2278011,37,Comunicações,0
2278011,76,Direito e Justiça,0
2278002,39,Esporte e Lazer,0
2278010,43,Direito Penal e Processual Penal,0
2278013,43,Direito Penal e Processual Penal,0
2277976,40,Economia,0
2277976,66,"Indústria, Comércio e Serviços",0
2278007,57,Defesa e Segurança,0
2278007,55,Relações Internacionais e Comércio Exterior,0
2278008,56,Saúde,0
2278037,37,Comunicações,0
2278037,56,Saúde,0
2278037,58,Trabalho e Emprego,0
2278012,34,Administração Pública,0
2278012,57,Defesa e Segurança,0
2278012,43,Direito Penal e Processual Penal,0
2278046,34,Administração Pública,0
2278046,37,Comunicações,0
2278030,56,Saúde,0
2278030,58,Trabalho e Emprego,0
2278030,61,"Viação, Transporte e Mobilidade",0
2278034,34,Administração Pública,0
2278034,37,Comunicações,0
2278034,57,Defesa e Segurança,0
2278048,34,Administração Pública,0
2278048,54,"Energia, Recursos Hídricos e Minerais",0
2278035,34,Administração Pública,0
2278035,37,Comunicações,0
2278052,41,Cidades e Desenvolvimento Urbano,0
2278052,40,Economia,0
2278052,61,"Viação, Transporte e Mobilidade",0
2278050,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278036,66,"Indústria, Comércio e Serviços",0
2278036,58,Trabalho e Emprego,0
2278053,44,Direitos Humanos e Minorias,0
2278053,56,Saúde,0
2278053,58,Trabalho e Emprego,0
2278049,67,Direito e Defesa do Consumidor,0
2278049,66,"Indústria, Comércio e Serviços",0
2278061,46,Educação,0
2278055,44,Direitos Humanos e Minorias,0
2278055,46,Educação,0
2278083,44,Direitos Humanos e Minorias,0
2278083,70,Finanças Públicas e Orçamento,0
2278083,61,"Viação, Transporte e Mobilidade",0
2278059,44,Direitos Humanos e Minorias,0
2278059,70,Finanças Públicas e Orçamento,0
2278059,58,Trabalho e Emprego,0
2278054,56,Saúde,0
2278085,34,Administração Pública,0
2278085,37,Comunicações,0
2278086,44,Direitos Humanos e Minorias,0
2278086,46,Educação,0
2278099,55,Relações Internacionais e Comércio Exterior,0
2278097,43,Direito Penal e Processual Penal,0
2278084,44,Direitos Humanos e Minorias,0
2278084,56,Saúde,0
2278098,61,"Viação, Transporte e Mobilidade",0
2278116,34,Administração Pública,0
2278116,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278088,34,Administração Pública,0
2278088,57,Defesa e Segurança,0
2278123,34,Administração Pública,0
2278123,37,Comunicações,0
2278120,43,Direito Penal e Processual Penal,0
2278120,61,"Viação, Transporte e Mobilidade",0
2278127,67,Direito e Defesa do Consumidor,0
2278125,34,Administração Pública,0
2278125,37,Comunicações,0
2278129,34,Administração Pública,0
2278129,37,Comunicações,0
2278132,41,Cidades e Desenvolvimento Urbano,0
2278132,56,Saúde,0
2278108,40,Economia,0
2278108,58,Trabalho e Emprego,0
2278133,34,Administração Pública,0
2278133,37,Comunicações,0
2278115,34,Administração Pública,0
2278115,44,Direitos Humanos e Minorias,0
2278115,70,Finanças Públicas e Orçamento,0
2278115,52,Previdência e Assistência Social,0
2278137,44,Direitos Humanos e Minorias,0
2278137,56,Saúde,0
2278161,34,Administração Pública,0
2278161,58,Trabalho e Emprego,0
2278126,43,Direito Penal e Processual Penal,0
2278126,61,"Viação, Transporte e Mobilidade",0
2278155,56,Saúde,0
2278131,52,Previdência e Assistência Social,0
2278171,35,"Arte, Cultura e Religião",0
2278171,60,Turismo,0
2278175,56,Saúde,0
2278134,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278136,70,Finanças Públicas e Orçamento,0
2278136,56,Saúde,0
2278183,56,Saúde,0
2278183,58,Trabalho e Emprego,0
2278196,43,Direito Penal e Processual Penal,0
2278196,44,Direitos Humanos e Minorias,0
2278185,56,Saúde,0
2278190,56,Saúde,0
2278214,54,"Energia, Recursos Hídricos e Minerais",0
2278212,44,Direitos Humanos e Minorias,0
2278212,56,Saúde,0
2278180,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278195,53,Processo Legislativo e Atuação Parlamentar,0
2278234,56,Saúde,0
2278233,34,Administração Pública,0
2278233,35,"Arte, Cultura e Religião",0
2278202,43,Direito Penal e Processual Penal,0
2278202,44,Direitos Humanos e Minorias,0
2278203,46,Educação,0
2278248,34,Administração Pública,0
2278248,70,Finanças Públicas e Orçamento,0
2278255,34,Administração Pública,0
2278255,70,Finanças Públicas e Orçamento,0
2278227,76,Direito e Justiça,0
2278258,66,"Indústria, Comércio e Serviços",0
2278258,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278232,46,Educação,0
2278232,56,Saúde,0
2278260,34,Administração Pública,0
2278260,37,Comunicações,0
2278261,70,Finanças Públicas e Orçamento,0
2278261,66,"Indústria, Comércio e Serviços",0
2278244,44,Direitos Humanos e Minorias,0
2278245,61,"Viação, Transporte e Mobilidade",0
2278246,76,Direito e Justiça,0
2278246,44,Direitos Humanos e Minorias,0
2278246,58,Trabalho e Emprego,0
2278254,56,Saúde,0
2278305,56,Saúde,0
2278256,44,Direitos Humanos e Minorias,0
2278256,46,Educação,0
2278257,44,Direitos Humanos e Minorias,0
2278257,46,Educação,0
2278358,56,Saúde,0
2278363,56,Saúde,0
2278335,34,Administração Pública,0
2278335,70,Finanças Públicas e Orçamento,0
2278335,56,Saúde,0
2278361,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278383,40,Economia,0
2278383,52,Previdência e Assistência Social,0
2278383,58,Trabalho e Emprego,0
2278389,44,Direitos Humanos e Minorias,0
2278389,70,Finanças Públicas e Orçamento,0
2278389,52,Previdência e Assistência Social,0
2278374,66,"Indústria, Comércio e Serviços",0
2278374,56,Saúde,0
2278413,34,Administração Pública,0
2278413,56,Saúde,0
2278414,41,Cidades e Desenvolvimento Urbano,0
2278414,40,Economia,0
2278414,52,Previdência e Assistência Social,0
2278401,56,Saúde,0
2278410,34,Administração Pública,0
2278410,76,Direito e Justiça,0
2278425,57,Defesa e Segurança,0
2278425,43,Direito Penal e Processual Penal,0
2278425,44,Direitos Humanos e Minorias,0
2278426,43,Direito Penal e Processual Penal,0
2278426,44,Direitos Humanos e Minorias,0
2278430,44,Direitos Humanos e Minorias,0
2278471,70,Finanças Públicas e Orçamento,0
2278471,56,Saúde,0
2278429,34,Administração Pública,0
2278429,66,"Indústria, Comércio e Serviços",0
2278467,56,Saúde,0
2278437,34,Administração Pública,0
2278437,70,Finanças Públicas e Orçamento,0
2278486,39,Esporte e Lazer,0
2278486,56,Saúde,0
2278479,56,Saúde,0
2278480,56,Saúde,0
2278508,46,Educação,0
2278492,34,Administração Pública,0
2278492,56,Saúde,0
2278515,46,Educação,0
2278515,56,Saúde,0
2278515,58,Trabalho e Emprego,0
2278491,56,Saúde,0
2278493,66,"Indústria, Comércio e Serviços",0
2278493,56,Saúde,0
2278519,42,Direito Civil e Processual Civil,0
2278519,67,Direito e Defesa do Consumidor,0
2278519,56,Saúde,0
2278494,44,Direitos Humanos e Minorias,0
2278494,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278506,44,Direitos Humanos e Minorias,0
2278535,70,Finanças Públicas e Orçamento,0
2278535,66,"Indústria, Comércio e Serviços",0
2278538,56,Saúde,0
2278532,44,Direitos Humanos e Minorias,0
2278524,34,Administração Pública,0
2278524,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278540,37,Comunicações,0
2278540,72,Homenagens e Datas Comemorativas,0
2278540,58,Trabalho e Emprego,0
2278545,43,Direito Penal e Processual Penal,0
2278545,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278529,56,Saúde,0
2278541,42,Direito Civil e Processual Civil,0
2278546,43,Direito Penal e Processual Penal,0
2278546,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278533,57,Defesa e Segurança,0
2278533,76,Direito e Justiça,0
2278533,56,Saúde,0
2278547,66,"Indústria, Comércio e Serviços",0
2278547,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278551,67,Direito e Defesa do Consumidor,0
2278551,54,"Energia, Recursos Hídricos e Minerais",0
2278551,66,"Indústria, Comércio e Serviços",0
2278534,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2278534,44,Direitos Humanos e Minorias,0
2278534,70,Finanças Públicas e Orçamento,0
2278539,34,Administração Pública,0
2278539,37,Comunicações,0
2278552,57,Defesa e Segurança,0
2278552,67,Direito e Defesa do Consumidor,0
2278552,66,"Indústria, Comércio e Serviços",0
2278542,62,"Ciência, Tecnologia e Inovação",0
2278542,46,Educação,0
2278554,37,Comunicações,0
2278554,67,Direito e Defesa do Consumidor,0
2278543,34,Administração Pública,0
2278543,44,Direitos Humanos e Minorias,0
2278543,58,Trabalho e Emprego,0
2278544,67,Direito e Defesa do Consumidor,0
2278544,66,"Indústria, Comércio e Serviços",0
2278544,56,Saúde,0
2278548,66,"Indústria, Comércio e Serviços",0
2278548,56,Saúde,0
2278558,44,Direitos Humanos e Minorias,0
2278558,46,Educação,0
2278558,56,Saúde,0
2278549,57,Defesa e Segurança,0
2278549,43,Direito Penal e Processual Penal,0
2278577,56,Saúde,0
2278550,37,Comunicações,0
2278550,67,Direito e Defesa do Consumidor,0
2278550,66,"Indústria, Comércio e Serviços",0
2278555,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278555,61,"Viação, Transporte e Mobilidade",0
2278581,34,Administração Pública,0
2278581,70,Finanças Públicas e Orçamento,0
2278600,74,"Política, Partidos e Eleições",0
2278605,70,Finanças Públicas e Orçamento,0
2278605,66,"Indústria, Comércio e Serviços",0
2278605,56,Saúde,0
2278594,46,Educação,0
2278594,70,Finanças Públicas e Orçamento,0
2278601,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278604,34,Administração Pública,0
2278604,56,Saúde,0
2278611,56,Saúde,0
2278614,44,Direitos Humanos e Minorias,0
2278636,56,Saúde,0
2278624,52,Previdência e Assistência Social,0
2278654,39,Esporte e Lazer,0
2278654,72,Homenagens e Datas Comemorativas,0
2278639,56,Saúde,0
2278631,61,"Viação, Transporte e Mobilidade",0
2278641,34,Administração Pública,0
2278641,56,Saúde,0
2278668,61,"Viação, Transporte e Mobilidade",0
2278660,39,Esporte e Lazer,0
2278660,72,Homenagens e Datas Comemorativas,0
2278674,34,Administração Pública,0
2278674,57,Defesa e Segurança,0
2278637,54,"Energia, Recursos Hídricos e Minerais",0
2278637,70,Finanças Públicas e Orçamento,0
2278682,61,"Viação, Transporte e Mobilidade",0
2278672,56,Saúde,0
2278698,41,Cidades e Desenvolvimento Urbano,0
2278662,56,Saúde,0
2278711,40,Economia,0
2278711,66,"Indústria, Comércio e Serviços",0
2278711,56,Saúde,0
2278663,39,Esporte e Lazer,0
2278663,72,Homenagens e Datas Comemorativas,0
2278712,44,Direitos Humanos e Minorias,0
2278712,52,Previdência e Assistência Social,0
2278712,56,Saúde,0
2278712,58,Trabalho e Emprego,0
2278677,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2278677,70,Finanças Públicas e Orçamento,0
2278723,53,Processo Legislativo e Atuação Parlamentar,0
2278713,44,Direitos Humanos e Minorias,0
2278713,58,Trabalho e Emprego,0
2278681,35,"Arte, Cultura e Religião",0
2278681,70,Finanças Públicas e Orçamento,0
2278708,34,Administração Pública,0
2278708,70,Finanças Públicas e Orçamento,0
2278740,39,Esporte e Lazer,0
2278742,55,Relações Internacionais e Comércio Exterior,0
2278709,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2278709,57,Defesa e Segurança,0
2278709,56,Saúde,0
2278715,44,Direitos Humanos e Minorias,0
2278715,58,Trabalho e Emprego,0
2278758,35,"Arte, Cultura e Religião",0
2278758,56,Saúde,0
2278758,58,Trabalho e Emprego,0
2278759,44,Direitos Humanos e Minorias,0
2278759,56,Saúde,0
2278760,61,"Viação, Transporte e Mobilidade",0
2278849,34,Administração Pública,0
2278849,54,"Energia, Recursos Hídricos e Minerais",0
2278833,34,Administração Pública,0
2278851,34,Administração Pública,0
2278851,54,"Energia, Recursos Hídricos e Minerais",0
2278851,70,Finanças Públicas e Orçamento,0
2278852,34,Administração Pública,0
2278852,70,Finanças Públicas e Orçamento,0
2278847,34,Administração Pública,0
2278847,54,"Energia, Recursos Hídricos e Minerais",0
2278847,70,Finanças Públicas e Orçamento,0
2278869,34,Administração Pública,0
2278869,44,Direitos Humanos e Minorias,0
2278897,44,Direitos Humanos e Minorias,0
2278897,56,Saúde,0
2278897,58,Trabalho e Emprego,0
2278940,46,Educação,0
2278940,70,Finanças Públicas e Orçamento,0
2278901,43,Direito Penal e Processual Penal,0
2278901,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278896,57,Defesa e Segurança,0
2278896,44,Direitos Humanos e Minorias,0
2278905,43,Direito Penal e Processual Penal,0
2278905,48,Meio Ambiente e Desenvolvimento Sustentável,0
2278900,44,Direitos Humanos e Minorias,0
2278906,56,Saúde,0
2278951,34,Administração Pública,0
2278951,44,Direitos Humanos e Minorias,0
2278944,56,Saúde,0
2279011,70,Finanças Públicas e Orçamento,0
2278970,70,Finanças Públicas e Orçamento,0
2278970,52,Previdência e Assistência Social,0
2278971,43,Direito Penal e Processual Penal,0
2279014,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2279014,56,Saúde,0
2279014,58,Trabalho e Emprego,0
2278982,44,Direitos Humanos e Minorias,0
2278982,66,"Indústria, Comércio e Serviços",0
2278982,61,"Viação, Transporte e Mobilidade",0
2279036,70,Finanças Públicas e Orçamento,0
2279036,61,"Viação, Transporte e Mobilidade",0
2278985,44,Direitos Humanos e Minorias,0
2278985,46,Educação,0
2278985,56,Saúde,0
2279037,34,Administração Pública,0
2279037,70,Finanças Públicas e Orçamento,0
2279037,58,Trabalho e Emprego,0
2279038,40,Economia,0
2279044,56,Saúde,0
2279044,58,Trabalho e Emprego,0
2279045,56,Saúde,0
2279045,58,Trabalho e Emprego,0
2279045,61,"Viação, Transporte e Mobilidade",0
2279009,34,Administração Pública,0
2279009,70,Finanças Públicas e Orçamento,0
2279058,44,Direitos Humanos e Minorias,0
2279058,56,Saúde,0
2279058,58,Trabalho e Emprego,0
2279040,76,Direito e Justiça,0
2279047,34,Administração Pública,0
2279047,61,"Viação, Transporte e Mobilidade",0
2279057,70,Finanças Públicas e Orçamento,0
2279057,66,"Indústria, Comércio e Serviços",0
2279057,56,Saúde,0
2279068,42,Direito Civil e Processual Civil,0
2279068,70,Finanças Públicas e Orçamento,0
2279068,66,"Indústria, Comércio e Serviços",0
2279064,42,Direito Civil e Processual Civil,0
2279064,70,Finanças Públicas e Orçamento,0
2279064,66,"Indústria, Comércio e Serviços",0
2279089,46,Educação,0
2279108,61,"Viação, Transporte e Mobilidade",0
2279110,70,Finanças Públicas e Orçamento,0
2279110,56,Saúde,0
2279116,44,Direitos Humanos e Minorias,0
2279116,56,Saúde,0
2279098,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2279104,42,Direito Civil e Processual Civil,0
2279104,76,Direito e Justiça,0
2279104,58,Trabalho e Emprego,0
2279119,34,Administração Pública,0
2279119,67,Direito e Defesa do Consumidor,0
2279127,35,"Arte, Cultura e Religião",0
2279115,70,Finanças Públicas e Orçamento,0
2279115,61,"Viação, Transporte e Mobilidade",0
2279134,42,Direito Civil e Processual Civil,0
2279134,44,Direitos Humanos e Minorias,0
2279120,37,Comunicações,0
2279141,56,Saúde,0
2279140,44,Direitos Humanos e Minorias,0
2279140,52,Previdência e Assistência Social,0
2279142,43,Direito Penal e Processual Penal,0
2279162,43,Direito Penal e Processual Penal,0
2279162,44,Direitos Humanos e Minorias,0
2279143,72,Homenagens e Datas Comemorativas,0
2279165,42,Direito Civil e Processual Civil,0
2279165,44,Direitos Humanos e Minorias,0
2279165,61,"Viação, Transporte e Mobilidade",0
2279166,34,Administração Pública,0
2279166,54,"Energia, Recursos Hídricos e Minerais",0
2279146,37,Comunicações,0
2279146,70,Finanças Públicas e Orçamento,0
2279149,34,Administração Pública,0
2279149,70,Finanças Públicas e Orçamento,0
2279160,44,Direitos Humanos e Minorias,0
2279160,56,Saúde,0
2279178,52,Previdência e Assistência Social,0
2279178,56,Saúde,0
2279178,58,Trabalho e Emprego,0
2279186,70,Finanças Públicas e Orçamento,0
2279209,56,Saúde,0
2279219,34,Administração Pública,0
2279219,44,Direitos Humanos e Minorias,0
2279221,43,Direito Penal e Processual Penal,0
2279229,41,Cidades e Desenvolvimento Urbano,0
2279229,40,Economia,0
2279229,70,Finanças Públicas e Orçamento,0
2279222,35,"Arte, Cultura e Religião",0
2279230,56,Saúde,0
2279230,58,Trabalho e Emprego,0
2279236,57,Defesa e Segurança,0
2279236,55,Relações Internacionais e Comércio Exterior,0
2279228,34,Administração Pública,0
2279228,41,Cidades e Desenvolvimento Urbano,0
2279228,70,Finanças Públicas e Orçamento,0
2279232,34,Administração Pública,0
2279232,44,Direitos Humanos e Minorias,0
2279232,52,Previdência e Assistência Social,0
2279231,56,Saúde,0
2279248,56,Saúde,0
2279233,34,Administração Pública,0
2279242,44,Direitos Humanos e Minorias,0
2279242,56,Saúde,0
2279238,54,"Energia, Recursos Hídricos e Minerais",0
2279243,57,Defesa e Segurança,0
2279243,44,Direitos Humanos e Minorias,0
2279240,61,"Viação, Transporte e Mobilidade",0
2279254,44,Direitos Humanos e Minorias,0
2279254,70,Finanças Públicas e Orçamento,0
2279254,58,Trabalho e Emprego,0
2279256,46,Educação,0
2279256,70,Finanças Públicas e Orçamento,0
2279263,44,Direitos Humanos e Minorias,0
2279263,70,Finanças Públicas e Orçamento,0
2279263,58,Trabalho e Emprego,0
2279264,37,Comunicações,0
2279265,37,Comunicações,0
2279251,61,"Viação, Transporte e Mobilidade",0
2279259,70,Finanças Públicas e Orçamento,0
2279259,66,"Indústria, Comércio e Serviços",0
2279259,58,Trabalho e Emprego,0
2279279,34,Administração Pública,0
2279279,41,Cidades e Desenvolvimento Urbano,0
2279279,40,Economia,0
2279266,34,Administração Pública,0
2279266,42,Direito Civil e Processual Civil,0
