id_votacao,sigla_partido,orientacao
2317563-85,Governo,Sim
2317563-85,MDB,Sim
2317563-85,CIDADANIA,
2317563-85,NOVO,Sim
2317563-85,PSOL,Não
2317563-85,Maioria,Sim
2317563-85,SOLIDARIEDADE,Sim
2317563-85,PSDB,
2317563-85,PDT,Não
2317563-85,UNIÃO,Sim
2317563-85,PSD,Sim
2317563-88,AVANTE,Sim
2317563-88,PROS,Sim
2317563-88,CIDADANIA,
2317563-88,REDE,
2317563-88,PCdoB,
2317563-88,PSC,Sim
2317563-88,MDB,Sim
2317563-88,PDT,Não
2317563-88,PT,Não
2317563-88,SOLIDARIEDADE,Sim
2317563-88,PL,Sim
2317563-88,PP,Sim
2317563-88,PSD,Sim
2317563-88,Minoria,Não
2317563-88,Governo,Sim
2317563-88,Maioria,Sim
2317563-88,PTB,Sim
2317563-88,NOVO,Sim
2317563-88,PV,Não
2317563-88,REPUBLICANOS,
2317563-88,Oposição,
2317563-88,PATRIOTA,Sim
2317563-88,PSDB,
2317563-88,PODE,Sim
2317563-88,UNIÃO,Sim
2317563-88,PSB,
2317563-88,PSOL,Não
2317563-59,AVANTE,Não
2317563-59,PTB,Não
2317563-59,PCdoB,Sim
2317563-59,REPUBLICANOS,Não
2317563-59,PSD,Não
2317563-59,PROS,Não
2317563-59,PL,Não
2317563-59,Maioria,Não
2317563-59,PT,Sim
2317563-59,SOLIDARIEDADE,Não
2317563-59,PV,
2317563-59,NOVO,Não
2317563-59,PSOL,Sim
2317563-59,UNIÃO,Não
2317563-59,PSB,
2317563-59,Governo,
2317563-59,Minoria,
2317563-59,PODE,Não
2317563-59,CIDADANIA,
2317563-59,PSC,Não
2317563-59,PSDB,Não
2317563-59,PDT,Sim
2317563-59,Oposição,
2317563-59,PP,Não
2317563-59,MDB,
2317563-59,PATRIOTA,Não
2317563-59,REDE,Sim
2317563-75,UNIÃO,Não
2317563-75,PTB,Não
2317563-75,PL,Não
2317563-75,AVANTE,Não
2317563-75,PSB,Sim
2317563-75,PV,Sim
2317563-75,PSOL,Sim
2317563-75,Oposição,
2317563-75,PSD,Não
2317563-75,PCdoB,
2317563-75,Maioria,Não
2317563-75,PP,Não
2317563-75,Minoria,
2317563-75,PROS,Não
2317563-75,NOVO,Não
2317563-75,PDT,Sim
2317563-75,REPUBLICANOS,Não
2317563-75,MDB,Não
2317563-75,CIDADANIA,
2317563-75,PT,Sim
2317563-75,Governo,Não
2317563-75,PSDB,Não
2317563-75,PSC,Não
2317563-75,PODE,Não
2317563-75,REDE,
2317563-75,SOLIDARIEDADE,Não
2317563-75,PATRIOTA,Não
2317648-88,Oposição,
2317648-88,PSDB,Sim
2317648-88,PROS,Sim
2317648-88,PTB,Sim
2317648-88,PATRIOTA,Sim
2317648-88,PODE,Sim
2317648-88,PSC,Sim
2317648-88,Minoria,Sim
2317648-88,Governo,Sim
2317648-88,PL,Sim
2317648-88,NOVO,Sim
2317648-88,SOLIDARIEDADE,Sim
2317648-88,PT,Sim
2317648-88,REPUBLICANOS,Sim
2317648-88,PSB,Sim
2317648-88,PV,
2317648-88,PDT,Sim
2317648-88,PSOL,Sim
2317648-88,MDB,Sim
2317648-88,PCdoB,Sim
2317648-88,Maioria,Sim
2317648-88,PP,Sim
2317648-88,PSD,Sim
2317648-88,AVANTE,Sim
2317648-88,REDE,Sim
2317648-88,CIDADANIA,Sim
2317648-88,UNIÃO,Sim
2317648-72,PP,Sim
2317648-72,PDT,Sim
2317648-72,AVANTE,Sim
2317648-72,PSOL,Sim
2317648-72,REDE,Sim
2317648-72,PTB,Sim
2317648-72,PODE,Sim
2317648-72,MDB,Sim
2317648-72,Minoria,Sim
2317648-72,REPUBLICANOS,Sim
2317648-72,PSDB,Sim
2317648-72,PL,Sim
2317648-72,PSC,Sim
2317648-72,NOVO,Sim
2317648-72,PROS,Sim
2317648-72,Maioria,Sim
2317648-72,UNIÃO,Sim
2317648-72,SOLIDARIEDADE,Sim
2317648-72,PCdoB,Sim
2317648-72,CIDADANIA,Sim
2317648-72,PATRIOTA,Sim
2317648-72,PT,Sim
2317648-72,PSD,Sim
2317648-72,PV,Sim
2317648-72,PSB,Sim
2317648-72,Governo,Sim
2317648-72,Oposição,Sim
2317648-74,PSC,Não
2317648-74,PSOL,Sim
2317648-74,PSB,Sim
2317648-74,PROS,Não
2317648-74,PL,Não
2317648-74,PODE,Não
2317648-74,PTB,Não
2317648-74,PSDB,Não
2317648-74,NOVO,Sim
2317648-74,SOLIDARIEDADE,Não
2317648-74,PATRIOTA,Não
2317648-74,Minoria,Sim
2317648-74,PP,Não
2317648-74,UNIÃO,Não
2317648-74,CIDADANIA,
2317648-74,PDT,Sim
2317648-74,Oposição,Sim
2317648-74,REDE,Sim
2317648-74,MDB,Não
2317648-74,PCdoB,Sim
2317648-74,AVANTE,Não
2317648-74,Governo,Não
2317648-74,PV,
2317648-74,Maioria,Não
2317648-74,PT,Sim
2317648-74,REPUBLICANOS,Não
2317648-74,PSD,Não
2317622-39,PV,Sim
2317622-39,REDE,
2317622-39,Maioria,Sim
2317622-39,PSDB,
2317622-39,MDB,
2317622-39,Minoria,
2317622-39,REPUBLICANOS,Sim
2317622-39,AVANTE,Sim
2317622-39,Oposição,
2317622-39,Governo,Sim
2317622-39,PT,Não
2317622-39,PP,Sim
2317622-39,PSB,
2317622-39,PROS,Sim
2317622-39,PSD,Sim
2317622-39,PDT,Sim
2317622-39,UNIÃO,Sim
2317622-39,PCdoB,Sim
2317622-39,PL,Sim
2317622-39,PTB,Sim
2317622-39,SOLIDARIEDADE,Sim
2317622-39,PATRIOTA,Sim
2317622-39,NOVO,Sim
2317622-39,PSC,Sim
2317622-39,PSOL,Não
2317622-39,PODE,Sim
2317622-39,CIDADANIA,
2318116-8,PP,Sim
2318116-8,SOLIDARIEDADE,
2318116-8,REDE,Sim
2318116-8,AVANTE,Sim
2318116-8,NOVO,Sim
2318116-8,REPUBLICANOS,
2318116-8,MDB,Sim
2318116-8,UNIÃO,Sim
2318116-8,PSD,Sim
2318116-8,PCdoB,Sim
2318116-8,PSDB,Sim
2318116-8,PSB,
2318116-8,PROS,
2318116-8,Oposição,Sim
2318116-8,PDT,Sim
2318116-8,CIDADANIA,Sim
2318116-8,Governo,Sim
2318116-8,PATRIOTA,
2318116-8,PSOL,Sim
2318116-8,PV,
2318116-8,PscPtb,
2318116-8,PT,Sim
2318116-8,Maioria,
2318116-8,PODE,
2318116-8,Minoria,Sim
2318116-8,PL,Sim
2317563-82,PSD,Não
2317563-82,PV,Não
2317563-82,PSC,
2317563-82,PTB,
2317563-82,PCdoB,
2317563-82,PDT,Não
2317563-82,UNIÃO,Não
2317563-82,NOVO,Sim
2317563-82,PODE,
2317563-82,SOLIDARIEDADE,
2317563-82,MDB,Não
2317563-82,PL,Não
2317563-82,PSDB,
2317563-82,REPUBLICANOS,Não
2317563-82,PSOL,
2317563-82,PROS,
2317563-82,CIDADANIA,
2317563-82,AVANTE,
2317563-82,Maioria,
2317563-82,Oposição,
2317563-82,PP,Não
2317563-82,PATRIOTA,
2317563-82,PT,Sim
2317563-82,REDE,
2317563-82,PSB,Não
2317563-82,Minoria,
2317563-82,Governo,Não
2317934-32,PL,Sim
2317934-32,Fdr PT-PCdoB-PV,Não
2317934-29,Fdr PT-PCdoB-PV,Não
2318022-49,PODE,Não
2318022-49,PTB,Não
2318022-49,REPUBLICANOS,Não
2318022-49,PP,Não
2318022-49,PSOL,Sim
2318022-49,SOLIDARIEDADE,Não
2318022-49,Governo,Não
2318022-49,PSD,Não
2318022-49,PL,Não
2318022-49,NOVO,Não
2318022-49,REDE,Sim
2318022-49,PATRIOTA,Não
2318022-49,PSB,Sim
2318022-49,CIDADANIA,
2318022-49,PDT,Sim
2318022-49,Maioria,Não
2318022-49,Oposição,
2318022-49,MDB,Não
2318022-49,PSC,Não
2318022-49,UNIÃO,Não
2318022-49,PSDB,Não
2318022-49,Minoria,Sim
2318022-49,PV,Sim
2318022-49,PT,Sim
2318022-49,PROS,Não
2318022-49,AVANTE,Não
2318022-49,PCdoB,Sim
2317648-86,REPUBLICANOS,Não
2317648-86,Governo,Não
2317648-86,UNIÃO,Não
2317648-86,PSC,Não
2317648-86,SOLIDARIEDADE,Não
2317648-86,Oposição,Sim
2317648-86,PL,Não
2317648-86,PT,Sim
2317648-86,PSDB,Não
2317648-86,Maioria,Não
2317648-86,NOVO,Sim
2317648-86,Minoria,Sim
2317648-86,PCdoB,Sim
2317648-86,PODE,Não
2317648-86,PV,
2317648-86,PDT,Sim
2317648-86,CIDADANIA,Não
2317648-86,MDB,Não
2317648-86,PTB,Não
2317648-86,PATRIOTA,Não
2317648-86,PSOL,Sim
2317648-86,AVANTE,Não
2317648-86,REDE,Sim
2317648-86,PSD,Não
2317648-86,PROS,Não
2317648-86,PSB,Sim
2317648-86,PP,Não
2318022-44,PODE,Sim
2318022-44,NOVO,Sim
2318022-44,PV,Não
2318022-44,UNIÃO,Sim
2318022-44,PP,Sim
2318022-44,PDT,
2318022-44,PSDB,Sim
2318022-44,PL,Sim
2318022-44,AVANTE,Sim
2318022-44,PATRIOTA,Sim
2318022-44,PCdoB,Não
2318022-44,Minoria,Não
2318022-44,Oposição,
2318022-44,SOLIDARIEDADE,Sim
2318022-44,PSD,Sim
2318022-44,PSB,Não
2318022-44,Maioria,Sim
2318022-44,MDB,Sim
2318022-44,PSOL,Não
2318022-44,PT,Não
2318022-44,PSC,Sim
2318022-44,PROS,Sim
2318022-44,REDE,Não
2318022-44,Governo,Sim
2318022-44,REPUBLICANOS,Sim
2318022-44,CIDADANIA,Sim
2318022-44,PTB,Sim
2318022-32,PP,Não
2318022-32,PROS,Não
2318022-32,PSC,Não
2318022-32,AVANTE,Não
2318022-32,REPUBLICANOS,Não
2318022-32,NOVO,Não
2318022-32,PSB,Sim
2318022-32,PDT,
2318022-32,CIDADANIA,Não
2318022-32,MDB,Não
2318022-32,PODE,Não
2318022-32,PCdoB,Sim
2318022-32,Maioria,Não
2318022-32,PSOL,Sim
2318022-32,PT,Sim
2318022-32,SOLIDARIEDADE,Não
2318022-32,PATRIOTA,Não
2318022-32,PSD,Não
2318022-32,Oposição,
2318022-32,PTB,Não
2318022-32,PSDB,Não
2318022-32,UNIÃO,Não
2318022-32,Minoria,
2318022-32,PV,
2318022-32,REDE,
2318022-32,Governo,Não
2318022-32,PL,Não
2318165-12,REDE,
2318165-12,PSOL,Não
2318165-12,PT,Não
2318165-12,PV,
2318165-12,PSDB,Sim
2318165-12,PDT,Sim
2318165-12,REPUBLICANOS,Sim
2318165-12,Governo,Sim
2318165-12,PscPtb,Sim
2318165-12,SOLIDARIEDADE,Sim
2318165-12,MDB,Sim
2318165-12,CIDADANIA,Sim
2318165-12,PATRIOTA,Sim
2318165-12,PODE,Sim
2318165-12,Minoria,
2318165-12,PSD,Sim
2318165-12,PP,Sim
2318165-12,PL,Sim
2318165-12,AVANTE,Sim
2318165-12,NOVO,Sim
2318165-12,PSB,Não
2318165-12,Maioria,Sim
2318165-12,PROS,Sim
2318165-12,PCdoB,Não
2318165-12,UNIÃO,Sim
2318165-12,Oposição,
2318116-8,PP,Sim
2318116-8,SOLIDARIEDADE,
2318116-8,REDE,Sim
2318116-8,AVANTE,Sim
2318116-8,NOVO,Sim
2318116-8,REPUBLICANOS,
2318116-8,MDB,Sim
2318116-8,UNIÃO,Sim
2318116-8,PSD,Sim
2318116-8,PCdoB,Sim
2318116-8,PSDB,Sim
2318116-8,PSB,
2318116-8,PROS,
2318116-8,Oposição,Sim
2318116-8,PDT,Sim
2318116-8,CIDADANIA,Sim
2318116-8,Governo,Sim
2318116-8,PATRIOTA,
2318116-8,PSOL,Sim
2318116-8,PV,
2318116-8,PscPtb,
2318116-8,PT,Sim
2318116-8,Maioria,
2318116-8,PODE,
2318116-8,Minoria,Sim
2318116-8,PL,Sim
2318022-53,Governo,Sim
2318022-53,PDT,Não
2318022-53,PATRIOTA,Sim
2318022-53,PSOL,Não
2318022-53,MDB,Sim
2318022-53,PSDB,Sim
2318022-53,AVANTE,Sim
2318022-53,Minoria,Não
2318022-53,Oposição,
2318022-53,PL,Sim
2318022-53,Maioria,Sim
2318022-53,REDE,Não
2318022-53,PROS,Sim
2318022-53,PP,Sim
2318022-53,PSB,Não
2318022-53,PCdoB,Não
2318022-53,SOLIDARIEDADE,Sim
2318022-53,PSC,Sim
2318022-53,UNIÃO,Sim
2318022-53,PSD,Sim
2318022-53,PTB,Sim
2318022-53,NOVO,Não
2318022-53,CIDADANIA,
2318022-53,PODE,Sim
2318022-53,PV,Não
2318022-53,REPUBLICANOS,Sim
2318022-53,PT,Não
2318022-56,PODE,Sim
2318022-56,PSOL,Não
2318022-56,Maioria,Sim
2318022-56,PDT,Não
2318022-56,PP,Sim
2318022-56,Minoria,Não
2318022-56,PROS,Sim
2318022-56,PSD,Sim
2318022-56,PATRIOTA,Sim
2318022-56,PTB,Sim
2318022-56,MDB,Sim
2318022-56,PL,Sim
2318022-56,PV,Não
2318022-56,AVANTE,Sim
2318022-56,PT,Não
2318022-56,Oposição,
2318022-56,PCdoB,Não
2318022-56,REDE,Não
2318022-56,PSDB,Sim
2318022-56,REPUBLICANOS,Sim
2318022-56,SOLIDARIEDADE,Sim
2318022-56,NOVO,Sim
2318022-56,Governo,Sim
2318022-56,CIDADANIA,Sim
2318022-56,UNIÃO,Sim
2318022-56,PSC,Sim
2318022-56,PSB,Não
2318277-48,PSB,Sim
2318277-48,Maioria,Não
2318277-48,PV,
2318277-48,PSOL,Sim
2318277-48,PDT,Sim
2318277-48,SOLIDARIEDADE,Não
2318277-48,Governo,Não
2318277-48,PCdoB,
2318277-48,NOVO,Não
2318277-48,REPUBLICANOS,Não
2318277-48,MDB,
2318277-48,PTB,Não
2318277-48,CIDADANIA,
2318277-48,Oposição,
2318277-48,PSD,Não
2318277-48,Minoria,Sim
2318277-48,PL,Não
2318277-48,PSDB,Não
2318277-48,PROS,Não
2318277-48,PODE,Não
2318277-48,PP,Não
2318277-48,UNIÃO,Não
2318277-48,PSC,Não
2318277-48,PT,Sim
2318277-48,AVANTE,Não
2318277-48,PATRIOTA,Não
2318277-48,REDE,Sim
2318277-41,PSC,Não
2318277-41,PSOL,Sim
2318277-41,PROS,Não
2318277-41,AVANTE,Não
2318277-41,PT,Sim
2318277-41,SOLIDARIEDADE,Não
2318277-41,PL,Não
2318277-41,Maioria,Não
2318277-41,UNIÃO,Não
2318277-41,PSDB,Não
2318277-41,NOVO,Não
2318277-41,PP,Não
2318277-41,PATRIOTA,Não
2318277-41,CIDADANIA,Não
2318277-41,Oposição,Liberado
2318277-41,PODE,Não
2318277-41,MDB,
2318277-41,Governo,Não
2318277-41,Minoria,
2318277-41,REDE,Sim
2318277-41,REPUBLICANOS,Não
2318277-41,PCdoB,Sim
2318277-41,PDT,Não
2318277-41,PSD,Não
2318277-41,PTB,Não
2318277-41,PSB,Sim
2318277-41,PV,Sim
2318399-36,Minoria,Não
2318399-36,NOVO,Não
2318399-36,Fdr PSOL-REDE,Sim
2318399-36,REPUBLICANOS,Não
2318399-36,Oposição,Não
2318399-36,Governo,Sim
2318399-36,PP,Não
2318399-36,PL,Não
2318399-36,Maioria,Sim
2318399-36,Fdr PT-PCdoB-PV,Sim
2318399-50,Oposição,Sim
2318399-50,NOVO,Sim
2318399-50,Minoria,Sim
2318399-50,Fdr PT-PCdoB-PV,Não
2318399-50,Maioria,Não
2318399-50,PP,Sim
2318399-50,Governo,Não
2318399-50,PL,Sim
2318399-50,PDT,Não
2318399-50,REPUBLICANOS,Sim
2318399-50,Fdr PSOL-REDE,Não
2318277-43,PT,Não
2318277-43,UNIÃO,Sim
2318277-43,PODE,Sim
2318277-43,CIDADANIA,
2318277-43,PSOL,Não
2318277-43,PCdoB,Sim
2318277-43,REDE,
2318277-43,PATRIOTA,Sim
2318277-43,PV,Não
2318277-43,PDT,Sim
2318277-43,PSC,Sim
2318277-43,PSD,Sim
2318277-43,REPUBLICANOS,Sim
2318277-43,PSDB,Sim
2318277-43,Governo,Sim
2318277-43,Oposição,Liberado
2318277-43,NOVO,Sim
2318277-43,PP,Sim
2318277-43,Minoria,Liberado
2318277-43,PTB,Sim
2318277-43,MDB,
2318277-43,PROS,Sim
2318277-43,PSB,Liberado
2318277-43,PL,Sim
2318277-43,AVANTE,Sim
2318277-43,SOLIDARIEDADE,Sim
2318277-43,Maioria,Sim
2318399-43,Governo,Sim
2318399-43,REPUBLICANOS,Não
2318399-43,PP,Não
2318399-43,PDT,Sim
2318399-43,Fdr PT-PCdoB-PV,Sim
2318399-43,Maioria,Sim
2318399-43,Fdr PSOL-REDE,Sim
2318399-43,Minoria,Não
2318399-43,PL,Não
2318399-43,NOVO,Não
2318399-43,Oposição,Não
2318399-27,NOVO,Não
2318399-27,UNIÃO,Não
2318399-27,REPUBLICANOS,Não
2318399-27,Fdr PSOL-REDE,Sim
2318399-27,PP,Não
2318399-27,Minoria,Não
2318399-27,Fdr PT-PCdoB-PV,Sim
2318399-27,PL,Não
2318399-27,Oposição,Não
2318399-27,PSD,Não
2318399-27,Governo,Sim
2318277-55,AVANTE,Não
2318277-55,PSOL,Sim
2318277-55,Oposição,
2318277-55,UNIÃO,Não
2318277-55,PROS,Não
2318277-55,PSC,Não
2318277-55,PV,Sim
2318277-55,Maioria,Não
2318277-55,PSDB,Não
2318277-55,CIDADANIA,
2318277-55,PT,Sim
2318277-55,MDB,Não
2318277-55,PATRIOTA,Não
2318277-55,PODE,Não
2318277-55,SOLIDARIEDADE,Não
2318277-55,PL,Não
2318277-55,PTB,Não
2318277-55,PP,Não
2318277-55,PSD,Não
2318277-55,PCdoB,Sim
2318277-55,Governo,Não
2318277-55,NOVO,Não
2318277-55,REPUBLICANOS,Não
2318277-55,REDE,Sim
2318277-55,PSB,Sim
2318277-55,Minoria,Sim
2318277-55,PDT,Sim
2318277-51,PSD,Sim
2318277-51,PSDB,Sim
2318277-51,CIDADANIA,
2318277-51,PDT,Sim
2318277-51,UNIÃO,Sim
2318277-51,PODE,Sim
2318277-51,Maioria,Sim
2318277-51,PATRIOTA,Sim
2318277-51,PTB,Sim
2318277-51,MDB,Sim
2318277-51,PT,Não
2318277-51,NOVO,Sim
2318277-51,AVANTE,Sim
2318277-51,Governo,Sim
2318277-51,REPUBLICANOS,Sim
2318277-51,PL,Sim
2318277-51,PSC,Sim
2318277-51,Minoria,Liberado
2318277-51,PV,Não
2318277-51,PCdoB,
2318277-51,PSB,Liberado
2318277-51,Oposição,
2318277-51,REDE,Não
2318277-51,PP,Sim
2318277-51,SOLIDARIEDADE,Sim
2318277-51,PSOL,Não
2318277-51,PROS,Sim
2318583-10,PSD,Sim
2318583-10,PROS,Sim
2318583-10,SOLIDARIEDADE,Sim
2318583-10,Maioria,Sim
2318583-10,PP,Sim
2318583-10,PSB,Não
2318583-10,Oposição,Não
2318583-10,PT,Não
2318583-10,PV,Não
2318583-10,Minoria,Não
2318583-10,PATRIOTA,Sim
2318583-10,PL,Sim
2318583-10,MDB,Sim
2318583-10,PTB,Sim
2318583-10,PSC,Sim
2318583-10,PDT,Não
2318583-10,PSOL,Não
2318583-10,NOVO,Não
2318583-10,CIDADANIA,Sim
2318583-10,UNIÃO,Sim
2318583-10,PCdoB,Não
2318583-10,PSDB,Sim
2318583-10,REPUBLICANOS,Sim
2318583-10,Governo,Sim
2318583-10,AVANTE,Sim
2318583-10,REDE,Não
2318583-10,PODE,Sim
2318280-42,Oposição,
2318280-42,PV,Sim
2318280-42,PSOL,Sim
2318280-42,PATRIOTA,Não
2318280-42,PT,Sim
2318280-42,PSB,Sim
2318280-42,PDT,Sim
2318280-42,Maioria,Não
2318280-42,PSDB,Sim
2318280-42,Governo,Não
2318280-42,PL,Não
2318280-42,PP,Não
2318280-42,PODE,Não
2318280-42,PSD,Não
2318280-42,PTB,Não
2318280-42,MDB,Não
2318280-42,REPUBLICANOS,Não
2318280-42,PCdoB,
2318280-42,NOVO,Não
2318280-42,SOLIDARIEDADE,Não
2318280-42,Minoria,
2318280-42,AVANTE,Não
2318280-42,REDE,
2318280-42,CIDADANIA,
2318280-42,PROS,Não
2318280-42,UNIÃO,Não
2318280-42,PSC,Não
2318583-7,PATRIOTA,Não
2318583-7,SOLIDARIEDADE,Não
2318583-7,PV,Sim
2318583-7,Minoria,Sim
2318583-7,PP,Não
2318583-7,PSD,Não
2318583-7,PSB,Sim
2318583-7,PSC,Não
2318583-7,PSDB,Não
2318583-7,PCdoB,Sim
2318583-7,AVANTE,Não
2318583-7,REDE,Sim
2318583-7,Maioria,Não
2318583-7,PT,Sim
2318583-7,PTB,Não
2318583-7,PROS,Não
2318583-7,MDB,Não
2318583-7,CIDADANIA,
2318583-7,PSOL,Sim
2318583-7,REPUBLICANOS,Não
2318583-7,PODE,Não
2318583-7,PL,Não
2318583-7,NOVO,Sim
2318583-7,Governo,Não
2318583-7,Oposição,Sim
2318583-7,UNIÃO,Não
2318583-7,PDT,Sim
2318737-69,PSDB,Sim
2318737-69,REPUBLICANOS,Sim
2318737-69,PSOL,Não
2318737-69,PSB,Não
2318737-69,PCdoB,Não
2318737-69,REDE,
2318737-69,PSD,Sim
2318737-69,PV,
2318737-69,PP,Sim
2318737-69,PT,Não
2318737-69,PODE,
2318737-69,PDT,Não
2318737-69,Oposição,
2318737-69,NOVO,Sim
2318737-69,PATRIOTA,Sim
2318737-69,Maioria,Sim
2318737-69,Governo,Sim
2318737-69,SOLIDARIEDADE,Sim
2318737-69,AVANTE,Sim
2318737-69,PTB,Sim
2318737-69,PL,Sim
2318737-69,MDB,Sim
2318737-69,Minoria,
2318737-69,UNIÃO,Sim
2318737-69,PSC,Sim
2318737-69,PROS,Sim
2318737-69,CIDADANIA,
2318737-73,CIDADANIA,
2318737-73,SOLIDARIEDADE,Sim
2318737-73,PL,Sim
2318737-73,PCdoB,Não
2318737-73,AVANTE,Sim
2318737-73,Governo,Sim
2318737-73,PSD,Sim
2318737-73,Maioria,Sim
2318737-73,PTB,Sim
2318737-73,UNIÃO,Sim
2318737-73,PP,Sim
2318737-73,REDE,
2318737-73,MDB,Sim
2318737-73,PODE,
2318737-73,PT,Não
2318737-73,PATRIOTA,Sim
2318737-73,Minoria,Não
2318737-73,PDT,Não
2318737-73,PSC,Sim
2318737-73,PSOL,Não
2318737-73,PSDB,Sim
2318737-73,REPUBLICANOS,Sim
2318737-73,NOVO,Sim
2318737-73,Oposição,
2318737-73,PROS,Sim
2318737-73,PV,
2318737-73,PSB,Não
2318737-50,PSC,Sim
2318737-50,SOLIDARIEDADE,Sim
2318737-50,MDB,Sim
2318737-50,PODE,
2318737-50,PL,Sim
2318737-50,PTB,Sim
2318737-50,PROS,Sim
2318737-50,PV,Sim
2318737-50,PT,Não
2318737-50,Governo,Sim
2318737-50,Minoria,Não
2318737-50,PSDB,Sim
2318737-50,PCdoB,Não
2318737-50,PSOL,Não
2318737-50,PATRIOTA,Sim
2318737-50,CIDADANIA,Sim
2318737-50,REPUBLICANOS,Sim
2318737-50,PSD,Sim
2318737-50,PP,Sim
2318737-50,Oposição,Não
2318737-50,AVANTE,Sim
2318737-50,PSB,Não
2318737-50,UNIÃO,Sim
2318737-50,PDT,Não
2318737-50,NOVO,Sim
2318737-50,REDE,
2318737-50,Maioria,Sim
2318737-66,SOLIDARIEDADE,Sim
2318737-66,CIDADANIA,
2318737-66,PDT,Não
2318737-66,PATRIOTA,Sim
2318737-66,Maioria,Sim
2318737-66,UNIÃO,Sim
2318737-66,PL,Sim
2318737-66,PTB,Sim
2318737-66,PP,Sim
2318737-66,REDE,
2318737-66,PODE,
2318737-66,Minoria,Não
2318737-66,PSDB,Sim
2318737-66,NOVO,Sim
2318737-66,PSC,Sim
2318737-66,REPUBLICANOS,Sim
2318737-66,Governo,Sim
2318737-66,MDB,Sim
2318737-66,Oposição,Não
2318737-66,PCdoB,
2318737-66,PV,
2318737-66,PROS,Sim
2318737-66,PSOL,Não
2318737-66,PSB,Não
2318737-66,PT,Não
2318737-66,AVANTE,Sim
2318737-66,PSD,Sim
2318737-60,CIDADANIA,
2318737-60,PSD,Não
2318737-60,REDE,
2318737-60,PDT,
2318737-60,PROS,Não
2318737-60,SOLIDARIEDADE,Não
2318737-60,PATRIOTA,Não
2318737-60,Minoria,Sim
2318737-60,PSB,Sim
2318737-60,NOVO,Não
2318737-60,PSOL,
2318737-60,AVANTE,Não
2318737-60,MDB,Não
2318737-60,PTB,Não
2318737-60,PSDB,Não
2318737-60,PV,
2318737-60,UNIÃO,Não
2318737-60,PT,Sim
2318737-60,PP,Não
2318737-60,PL,Não
2318737-60,Governo,Não
2318737-60,PODE,
2318737-60,Maioria,Não
2318737-60,PSC,Não
2318737-60,REPUBLICANOS,Não
2318737-60,Oposição,Sim
2318737-60,PCdoB,Sim
2318737-57,PATRIOTA,Não
2318737-57,PODE,Sim
2318737-57,REPUBLICANOS,Sim
2318737-57,MDB,Não
2318737-57,REDE,Sim
2318737-57,PSDB,Não
2318737-57,PROS,Não
2318737-57,PSOL,Sim
2318737-57,PCdoB,Sim
2318737-57,PSC,Não
2318737-57,PP,Não
2318737-57,PV,
2318737-57,UNIÃO,Não
2318737-57,NOVO,Não
2318737-57,PSD,Não
2318737-57,Governo,Não
2318737-57,SOLIDARIEDADE,Não
2318737-57,Maioria,Não
2318737-57,PDT,Sim
2318737-57,PT,Sim
2318737-57,Oposição,
2318737-57,CIDADANIA,
2318737-57,PL,Não
2318737-57,PSB,Sim
2318737-57,Minoria,Sim
2318737-57,AVANTE,Não
2318737-57,PTB,Não
2318737-51,PDT,
2318737-51,PSDB,Sim
2318737-51,PL,Sim
2318737-51,PODE,
2318737-51,SOLIDARIEDADE,Sim
2318737-51,Governo,Sim
2318737-51,PSD,Sim
2318737-51,REPUBLICANOS,Sim
2318737-51,PSOL,Não
2318737-51,PT,Não
2318737-51,PSB,Não
2318737-51,PV,
2318737-51,AVANTE,Sim
2318737-51,UNIÃO,Sim
2318737-51,PATRIOTA,Sim
2318737-51,REDE,
2318737-51,Minoria,Não
2318737-51,MDB,Sim
2318737-51,CIDADANIA,
2318737-51,Oposição,
2318737-51,PSC,Sim
2318737-51,PP,Sim
2318737-51,NOVO,Sim
2318737-51,PROS,Sim
2318737-51,PTB,Sim
2318737-51,PCdoB,
2318737-51,Maioria,Sim
2318736-85,CIDADANIA,
2318736-85,PV,
2318736-85,Governo,
2318736-85,PSD,Sim
2318736-85,PL,Não
2318736-85,PTB,Não
2318736-85,Maioria,Não
2318736-85,SOLIDARIEDADE,Não
2318736-85,PT,Sim
2318736-85,UNIÃO,Não
2318736-85,PCdoB,Sim
2318736-85,PDT,Sim
2318736-85,NOVO,Sim
2318736-85,PSB,Sim
2318736-85,Minoria,
2318736-85,PSDB,Não
2318736-85,REPUBLICANOS,Não
2318736-85,PSOL,Sim
2318736-85,AVANTE,Não
2318736-85,PODE,Não
2318736-85,PATRIOTA,Não
2318736-85,PSC,Sim
2318736-85,REDE,Sim
2318736-85,MDB,Sim
2318736-85,Oposição,
2318736-85,PROS,Não
2318736-85,PP,Não
2318736-79,Minoria,
2318736-79,MDB,Não
2318736-79,CIDADANIA,
2318736-79,Governo,
2318736-79,PT,Sim
2318736-79,Maioria,Não
2318736-79,PP,Não
2318736-79,PODE,Não
2318736-79,PCdoB,Sim
2318736-79,PSOL,Sim
2318736-79,AVANTE,Não
2318736-79,PSDB,Não
2318736-79,PTB,Não
2318736-79,PV,
2318736-79,PATRIOTA,Não
2318736-79,Oposição,
2318736-79,NOVO,Não
2318736-79,PROS,Não
2318736-79,REPUBLICANOS,Não
2318736-79,PL,Não
2318736-79,PDT,Sim
2318736-79,SOLIDARIEDADE,Não
2318736-79,PSD,Não
