id_votacao,data,data_hora_registro,sigla_orgao,proposicaoObjeto,descricao,aprovacao,id_proposicao
2197390-4,2019-04-10,2019-04-10T16:00:29,CMULHER,REQ 25/2019 CMULHER,Aprovado,1.0,2197390
2197429-2,2019-04-16,2019-04-16T15:00:14,CMADS,REQ 19/2019 CMADS,Aprovado por unanimidade.,1.0,2197429
2197437-52,2024-04-24,2024-04-24T11:49:04,CTRAB,,Aprovado o Parecer.,1.0,2197437
2197437-38,2023-09-13,2023-09-13T11:45:13,CSAUDE,,Aprovado o Parecer.,1.0,2197437
2197456-48,2022-06-14,2022-06-14T12:10:02,CAPADR,,Aprovado o Parecer.,1.0,2197456
2197456-25,2019-10-02,2019-10-02T13:20:06,CMADS,,Aprovado o Parecer por unanimidade.,1.0,2197456
2197415-3,2019-04-10,2019-04-10T15:16:00,CESPO,REQ 23/2019 CESPO,Aprovado.,1.0,2197415
2197451-2,2019-04-16,2019-04-16T14:46:25,CTUR,REQ 32/2019 CTUR,Aprovado,1.0,2197451
2197422-3,2019-04-24,2019-04-24T11:48:48,CDC,REQ 20/2019 CDC,"Aprovado, estabelecendo que o convidado do Procon será o do Distrito Federal.",1.0,2197422
2197427-43,2019-12-04,2019-12-04T12:51:29,CME,,"Aprovado o Parecer Vencedor, contra o Voto da Deputada Edna Henrique, que passou a constituir Voto em Separado.",1.0,2197427
2197427-39,2019-12-04,2019-12-04T12:33:03,CME,,Rejeitado o Parecer,0.0,2197427
2197420-26,2021-05-26,2021-05-27T10:28:29,CE,,Aprovado o Parecer.,1.0,2197420
2197490-2,2019-04-24,2019-04-24T11:11:18,CAPADR,REQ 58/2019 CAPADR,Aprovado com subscrição do Deputado Marcon.,1.0,2197490
2197504-89,2019-11-19,2019-11-19T21:56:07,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Aécio Neves (PSDB-MG).",1.0,2197504
2197504-87,2019-11-19,2019-11-19T21:55:04,PLEN,,"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n° 48, de 2019. Sim: 391; não: 6; abstenção: 3; total: 400.",1.0,2197504
2197504-83,2019-11-19,2019-11-19T21:17:03,PLEN,,"Aprovado o Requerimento nº 2.972/2019, dos Líderes, que solicita a quebra do interstício para a votação, em segundo turno, da PEC 48, de 2019, antes do interstício de 5 sessões.",1.0,2197504
2197504-81,2019-11-19,2019-11-19T21:12:48,PLEN,,"Aprovado, em primeiro turno, o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 48, de 2019. Sim: 387; não: 7; abstenção: 1; total: 395.",1.0,2197504
2229849-5,2019-11-19,2019-11-19T20:28:25,PLEN,REQ 2968/2019,Aprovado o Requerimento.,1.0,2197504
2197504-73,2019-11-19,2019-11-19T20:23:20,PLEN,,"Aprovado Requerimento nº 2968/2019, do Sr. Aécio Neves, que requer quebra de interstício para a votação da PEC 48/2019 antes do decurso de duas sessões.",1.0,2197504
2197504-70,2019-11-12,2019-11-18T15:49:01,PEC04819,,Aprovado o Parecer.,1.0,2197504
2224228-2,2019-10-09,2019-10-09T16:10:33,PEC04819,REQ 11/2019 PEC04819,Aprovado,1.0,2197504
2222294-2,2019-10-02,2019-10-02T13:29:02,PEC04819,REQ 9/2019 PEC04819,Aprovado,1.0,2197504
2220816-3,2019-10-02,2019-10-02T13:28:30,PEC04819,REQ 8/2019 PEC04819,Aprovado,1.0,2197504
2220711-2,2019-09-18,2019-09-18T15:50:38,PEC04819,REQ 7/2019 PEC04819,Aprovado,1.0,2197504
2220710-2,2019-09-18,2019-09-18T15:49:51,PEC04819,REQ 6/2019 PEC04819,Aprovado,1.0,2197504
2220618-2,2019-09-18,2019-09-18T15:48:28,PEC04819,REQ 5/2019 PEC04819,Aprovado,1.0,2197504
2220617-2,2019-09-18,2019-09-18T15:48:00,PEC04819,REQ 4/2019 PEC04819,Aprovado,1.0,2197504
2220614-2,2019-09-18,2019-09-18T15:47:23,PEC04819,REQ 3/2019 PEC04819,Aprovado,1.0,2197504
2220611-2,2019-09-18,2019-09-18T15:46:53,PEC04819,REQ 2/2019 PEC04819,Aprovado,1.0,2197504
2220609-2,2019-09-18,2019-09-18T15:46:25,PEC04819,REQ 1/2019 PEC04819,Aprovado,1.0,2197504
2197504-27,2019-06-04,2019-06-04T15:44:04,CCJC,,Aprovado o Parecer.,1.0,2197504
2197491-2,2019-04-11,2019-04-11T09:21:09,GTPENAL,REQ 19/2019 GTPENAL,Aprovado,1.0,2197491
2200221-2,2019-05-15,2019-05-15T10:05:42,CSAUDE,REQ 125/2019 CSSF => REQ 91/2019 CSSF,Aprovado. Requerimento subscrito pelo Dep. Jorge Solla,1.0,2197452
2197452-2,2019-04-16,2019-04-16T12:00:36,CSAUDE,,"Aprovado, com inclusão de representante da Organização Panamericana de Saúde (OPAS). O requerimento foi subscrito pelos Dep. Jorge Solla, Tereza Nelma, Silvia Cristina, Flordelis, Liziane Bayer, Pastor Sargento Isidório, Dr. Jaziel, Dulce Miranda, Zacharias Calil, Pedro Westphalen, Pompeo de Mattos",1.0,2197452
2197568-49,2021-10-20,2021-10-20T12:04:46,CE,,Rejeitado o Requerimento de Retirada de Pauta.,0.0,2197568
2197568-22,2019-08-21,2019-08-21T14:48:47,CPD,,Aprovado o Parecer.,1.0,2197568
2197560-2,2019-04-16,2019-04-16T13:23:28,CVT,REQ 41/2019 CVT,Aprovado.,1.0,2197560
2197552-2,2019-04-16,2019-04-16T13:39:47,CREDN,REQ 41/2019 CREDN,"Subscrito pela Deputada Perpétua Almeida (PCdoB/AC). Aprovado o Requerimento, com a inclusão do Estado do Acre no escopo da proposição.",1.0,2197552
2197457-2,2019-04-16,2019-04-16T10:21:38,CDU,REQ 16/2019 CDU,Aprovado o Requerimento.,1.0,2197457
2197572-4,2019-04-16,2019-04-16T10:31:59,CDU,REQ 17/2019 CDU,Os Deputados José Ricardo e Marcelo Nilo subscreveram o Requerimento. Aprovado o Requerimento.,1.0,2197572
2197577-3,2019-04-16,2019-04-16T14:41:53,CESPO,REQ 24/2019 CESPO,"Subscrito pelo deputado Luiz Lima. Aprovado, com a transformação da convocação em convite.",1.0,2197577
2197559-53,2023-10-18,2023-10-18T14:49:45,CPASF,,Aprovado o Parecer.,1.0,2197559
2197597-2,2019-04-16,2019-04-16T14:50:11,CSPCCO,REQ 28/2019 CSPCCO,Aprovado.,1.0,2197597
2197614-2,2019-04-16,2019-04-16T14:42:12,CESPO,REQ 25/2019 CESPO,Aprovado.,1.0,2197614
2197642-2,2019-04-24,2019-04-24T11:15:44,CAPADR,REQ 59/2019 CAPADR,"Aprovado com subscrição dos Deputados General Girão, Aline Sleutjes e Vilson da Fetaemg.",1.0,2197642
2197633-2,2019-04-16,2019-04-16T15:00:30,CMADS,REQ 20/2019 CMADS,Aprovado por unanimidade.,1.0,2197633
2197678-47,2022-11-30,2022-11-30T10:35:24,CFT,,Aprovado o Parecer.,1.0,2197678
2197678-34,2022-06-01,2022-06-01T10:57:06,CDE,,Aprovado o Parecer.,1.0,2197678
2197646-2,2019-04-23,2019-04-23T16:44:37,CEXFEMIN,REQ 9/2019 CEXFEMIN,Aprovado,1.0,2197646
2197653-2,2019-04-16,2019-04-16T11:09:28,CE,REQ 104/2019 CE,Aprovado,1.0,2197653
2197655-7,2019-06-05,2019-06-05T11:29:38,CFFC,REQ 28/2019 CFFC,"Aprovado com adendo de inclusão da operação Draga, empresa Fotogeo e participação dos órgãos de controle do Estado e da União.",1.0,2197655
2197676-2,2019-04-16,2019-04-16T10:33:12,CDU,REQ 18/2019 CDU,Aprovado o Requerimento.,1.0,2197676
2197681-38,2021-08-12,2021-08-12T09:25:49,CCJC,,Aprovado o Parecer.,1.0,2197681
2197681-26,2019-10-16,2019-10-16T16:17:01,CCULT,,Aprovado por Unanimidade o Parecer.,1.0,2197681
2197684-3,2019-04-24,2019-04-24T11:55:51,CDC,REQ 22/2019 CDC,Aprovado.,1.0,2197684
2203986-3,2019-05-22,2019-05-22T11:08:53,CDC,REQ 45/2019 CDC => REQ 23/2019 CDC,Aprovado subscrito pelo Dep. Jorge Braz,1.0,2197686
2197686-3,2019-04-24,2019-04-24T11:58:40,CDC,,Aprovado,1.0,2197686
2197701-2,2019-04-11,2019-04-11T09:21:17,GTPENAL,REQ 20/2019 GTPENAL,Aprovado,1.0,2197701
2197715-62,2022-11-30,2022-11-30T11:12:58,CFT,,Aprovado o Parecer.,1.0,2197715
2197715-30,2019-10-02,2019-10-02T11:16:42,CSAUDE,,Aprovado por Unanimidade o Parecer.,1.0,2197715
2197712-41,2021-08-03,2021-08-03T11:06:58,CTRAB,,"Aprovado o Parecer, com voto contrário do Deputado Tiago Mitraud",1.0,2197712
2197721-2,2019-04-16,2019-04-16T15:03:39,CPIBNDES,REQ 85/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2197721
2197725-2,2019-05-08,2019-05-08T15:05:25,CDHMIR,REQ 35/2019 CDHM,"Aprovado com alteração para que a audiência pública aconteça de forma conjunta com a Comissão de Segurança Pública e Combate ao Crime Organizado, no dia 29 de maio de 2019, às 16h30.",1.0,2197725
2197745-2,2019-04-24,2019-04-24T11:20:10,CAPADR,REQ 60/2019 CAPADR,"Aprovado com subscrição dos Deputados Franco Cartafina, Emidinho Madeira e Evair Vieria de Melo.",1.0,2197745
2197733-2,2019-04-16,2019-04-16T15:18:19,CPIBNDES,REQ 88/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2197733
2197758-4,2019-04-16,2019-04-16T10:57:26,CCTI,REQ 25/2019 CCTCI,Aprovado.,1.0,2197758
2204094-3,2019-05-22,2019-05-22T11:57:15,CCTI,REQ 50/2019 CCTCI => REQ 24/2019 CCTCI,Aprovado.,1.0,2197757
2197757-3,2019-04-16,2019-04-16T10:53:11,CCTI,,Aprovado.,1.0,2197757
2197738-2,2019-04-16,2019-04-16T13:40:14,CREDN,REQ 42/2019 CREDN,Aprovado o Requerimento.,1.0,2197738
2197742-22,2019-08-14,2019-08-14T12:14:55,CDE,,Aprovado o Parecer.,1.0,2197742
2197731-2,2019-04-16,2019-04-16T15:12:34,CPIBNDES,REQ 86/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2197731
2197761-72,2024-08-13,2024-08-13T15:33:25,CCJC,,Aprovada a Redação Final.,1.0,2197761
2197761-57,2024-05-23,2024-05-23T10:02:16,CCJC,,Aprovado o Parecer.,1.0,2197761
2197761-34,2023-05-17,2023-05-17T14:33:09,CCULT,,Aprovado o Parecer.,1.0,2197761
2197767-3,2019-04-16,2019-04-16T11:15:25,CINDRE,REQ 33/2019 CINDRA,Aprovado.,1.0,2197767
2197768-50,2024-03-27,2024-03-27T10:59:39,CCJC,,Aprovada a Redação Final.,1.0,2197768
2197768-35,2023-12-13,2023-12-13T13:12:17,CCJC,,Aprovado o Parecer.,1.0,2197768
2197768-23,2019-06-26,2019-06-26T12:49:48,CSAUDE,,Aprovado por Unanimidade o Parecer.,1.0,2197768
2321506-2,2022-05-18,2022-05-18T11:39:05,CSAUDE,REQ 37/2022 CSSF,"Aprovado, com a inclusão, apresentada pela Deputada Daniela do Waguinho, de Vilson Antonio Romero, presidente da Associação Nacional dos Auditores Fiscais da Receita Federal do Brasil (ANFIP), como convidado da audiência pública.",1.0,2197625
2322237-2,2022-05-11,2022-05-11T11:48:25,CSAUDE,REQ 42/2022 CSSF,Aprovado.,1.0,2197625
2197787-35,2022-05-10,2022-05-10T15:43:32,CMADS,,Aprovado o Parecer.,1.0,2197787
2197790-39,2021-03-25,2021-03-25T15:29:51,CDC,,Aprovado o Parecer.,1.0,2197790
2197790-24,2019-09-18,2019-09-18T10:40:43,CDE,,Aprovado o Parecer.,1.0,2197790
2197795-26,2019-08-21,2019-08-21T11:56:40,CME,,Aprovado o Parecer.,1.0,2197795
2197802-5,2019-06-05,2019-06-13T15:50:14,CFFC,REQ 29/2019 CFFC,"Aprovado com a inclusão de convidado: Sr. Roberto Mário Iglesias, Diretor de Economia do CINDES e Professor da PUC/RJ",1.0,2197802
2197802-4,2019-06-05,2019-06-05T11:31:59,CFFC,REQ 29/2019 CFFC,Subscrito pelo Dep. Gilberto Abramo.,1.0,2197802
2197811-2,2019-04-23,2019-04-23T16:45:02,CEXFEMIN,REQ 10/2019 CEXFEMIN,Aprovado,1.0,2197811
2197825-2,2019-04-24,2019-04-24T11:23:46,CAPADR,REQ 61/2019 CAPADR,Aprovado com subscrição dos Deputados Nivaldo Albuquerquer e Vilson da Fetaemg.,1.0,2197825
2197807-2,2019-04-16,2019-04-16T12:15:54,CVT,REQ 42/2019 CVT,"Aprovado em conjunto com o item 8, REQ. nº 19/19.",1.0,2197807
2197827-24,2022-05-04,2022-05-04T15:46:24,CCTI,,"Aprovado o Parecer, contra o voto do Deputado Sandro Alex.",1.0,2197827
2197832-53,2019-12-16,2019-12-16T19:18:49,CCJC,,Aprovada a Redação Final.,1.0,2197832
2197832-38,2019-11-07,2019-11-07T12:16:44,CCJC,,Aprovado o Parecer.,1.0,2197832
2197832-23,2019-08-14,2019-08-14T15:33:27,CPD,,Aprovado o Parecer com Substitutivo.,1.0,2197832
2197836-2,2019-04-16,2019-04-16T14:48:50,CTUR,REQ 34/2019 CTUR,Aprovado com subscrição e sugestão do deputado Bibo Nunes de inclusão da ANAC como convidada.,1.0,2197836
2197820-44,2024-12-11,2024-12-11T11:47:14,CDE,,Aprovado o Parecer.,1.0,2197820
2197804-2,2019-04-16,2019-04-16T14:46:33,CTUR,REQ 33/2019 CTUR,Aprovado,1.0,2197804
2197842-2,2019-04-16,2019-04-16T15:26:07,CPIBNDES,REQ 90/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2197842
2197844-2,2019-04-11,2019-04-11T15:00:34,GTPENAL,REQ 21/2019 GTPENAL,Aprovado,1.0,2197844
2228208-2,2019-11-20,2019-11-20T10:25:21,CDE,REQ 93/2019 CDEICS,Aprovado.,1.0,2197870
2197870-22,2019-08-21,2019-08-21T13:33:27,CINDRE,,Aprovado por unanimidade o Parecer.,1.0,2197870
2197910-36,2023-08-23,2023-08-23T11:08:42,CAPADR,,Aprovado o Parecer.,1.0,2197910
2197908-2,2019-05-08,2019-05-08T15:05:25,CDHMIR,REQ 36/2019 CDHM,Aprovado. Subcreve o Deputado Camilo Capiberibe.,1.0,2197908
2197871-2,2019-04-24,2019-04-24T10:31:46,CME,REQ 32/2019 CME,"Aprovado, tendo sido subscrito pela Deputada Greyce Elias e pelo Deputado Rubens Otoni. Acatada a sugestão da Deputada Greyce Elias, de inclusão do Sr. Wagner Araújo Nascimento, Chefe do Setor de Fiscalização de Barragens da ANM, na lista de convidados.",1.0,2197871
2197865-2,2019-04-16,2019-04-16T11:29:04,CE,REQ 105/2019 CE,Aprovado. Subscreveu o Deputado Edmilson Rodrigues.,1.0,2197865
2197912-2,2019-05-08,2019-05-08T15:05:25,CDHMIR,REQ 38/2019 CDHM,Aprovado. Subscreve o Deputado Camilo Capiberibe.,1.0,2197912
2197909-2,2019-05-08,2019-05-08T15:05:25,CDHMIR,REQ 37/2019 CDHM,Aprovado. Subscreve o Deputado Camilo Capiberibe.,1.0,2197909
2197918-41,2022-11-30,2022-11-30T11:25:32,CME,,Aprovado o Parecer.,1.0,2197918
2197915-2,2019-04-24,2019-04-24T10:34:58,CME,REQ 33/2019 CME,"Aprovado, tendo sido subscrito pela Deputada Greyce Elias e pelo Deputado Joaquim Passarinho.",1.0,2197915
2197913-2,2019-05-08,2019-05-08T15:05:25,CDHMIR,REQ 39/2019 CDHM,Aprovado. Subscreve o Deputado Camilo Capiberibe.,1.0,2197913
2197923-2,2019-04-16,2019-04-16T11:00:01,CCULT,REQ 31/2019 CCULT,Aprovado,1.0,2197923
2197929-3,2019-05-08,2019-05-08T15:05:23,CDHMIR,REQ 33/2019 CDHM,Aprovado,1.0,2197929
2197929-2,2019-05-08,2019-05-08T15:04:26,CDHMIR,REQ 33/2019 CDHM,Aprovado,1.0,2197929
2197924-2,2019-04-16,2019-04-16T12:00:43,CSAUDE,REQ 92/2019 CSSF => REQ 61/2019 CSSF,"Aprovado. O requerimento foi subscrito pelos Dep. Jorge Solla, Alexandre Padilha, Tereza Nelma, Liziane Bayer, Pastor Sargento Isidório",1.0,2197924
2197956-43,2021-05-18,2021-05-18T11:55:56,CMADS,,"Aprovado o Parecer Vencedor com o seguinte resultado: 9 votos sim, 9 votos não, nenhuma obstrução, nenhuma abstenção, no total de 18 votos válidos, com o desempate pelo voto do relator, conforme art. 56, parágrafo segundo. Apresentou voto em separado o Deputado Jose Mario Schreiner. O parecer do Relator, Dep. Camilo Capiberibe, passou a constituir Voto em Separado.",1.0,2197956
2197956-39,2021-05-18,2021-05-18T10:38:22,CMADS,,"Rejeitado o Parecer com o seguinte resultado: 8 votos sim, 10 votos não, nenhuma obstrução, nenhuma abstenção, no total de 18 votos válidos.",0.0,2197956
2197956-33,2021-05-12,,CMADS,,"Apresentação do Voto em Separado n. 1 CMADS, pelo Deputado Jose Mario Schreiner (DEM/GO).",0.0,2197956
2197949-2,2019-04-16,2019-04-16T13:13:55,CVT,REQ 43/2019 CVT,"Aprovado em bloco com os itens 14, 21, 23 e 24 (REQs. nºs 25, 32, 34 e 36, respectivamente).",1.0,2197949
2197952-47,2019-08-28,2019-08-28T16:00:51,CTRAB,,"Aprovado o Parecer contra os votos dos Deputados Maurício Dziedricki, Isnaldo Bulhões Jr., Daniel Silveira, Alexis Fonteyne, Tiago Mitraud, Lucas Gonzalez e Kim Kataguiri.",1.0,2197952
2197969-3,2019-04-24,2019-04-24T11:17:55,CTRAB,REQ 29/2019 CTASP,Aprovado,1.0,2197969
2197979-4,2019-04-16,2019-04-16T10:59:00,CCTI,REQ 26/2019 CCTCI,Aprovado.,1.0,2197979
2197963-2,2019-04-16,2019-04-16T15:00:37,CMADS,REQ 21/2019 CMADS,Aprovado por unanimidade.,1.0,2197963
2197982-2,2019-04-16,2019-04-16T14:49:05,CTUR,REQ 36/2019 CTUR,Aprovado,1.0,2197982
2197959-2,2019-04-16,2019-04-16T10:54:14,CE,REQ 106/2019 CE,Aprovado,1.0,2197959
2197980-3,2019-04-16,2019-04-16T15:00:35,CESPO,REQ 26/2019 CESPO,"Subscrito pelos deputados Roberto Alves e Fábio Mitidieri. Aprovado, com a inclusão dos seguintes convidados: Ana Paula Henkel, Tifanny Abreu, Rafael Marques, Bernardo Rocha de Rezende (Bernardinho) e Tandara Alves Caixeta.",1.0,2197980
2197983-2,2019-04-16,2019-04-16T14:49:14,CTUR,REQ 37/2019 CTUR,Aprovado,1.0,2197983
2197985-2,2019-04-16,2019-04-16T14:49:34,CTUR,REQ 39/2019 CTUR,Aprovado,1.0,2197985
2197984-2,2019-04-16,2019-04-16T14:49:26,CTUR,REQ 38/2019 CTUR,Aprovado,1.0,2197984
2197987-2,2019-04-16,2019-04-16T12:00:48,CSAUDE,REQ 93/2019 CSSF,"Aprovado. O requerimento foi subscrito pelos Dep. Carmen Zanotto, Dr. Frederico, Alexandre Padilha, Tereza Nelma, Silvia Cristina, Rosangela Gomes, Liziane Bayer, Eduardo Braide, Pedro Westphalen, Dr. Jaziel",1.0,2197987
2197981-2,2019-04-16,2019-04-16T14:48:57,CTUR,REQ 35/2019 CTUR,Aprovado,1.0,2197981
2198002-2,2019-04-16,2019-04-16T10:57:18,CE,REQ 107/2019 CE,Aprovado. Subscreveu o Deputado Idilvan Alencar.,1.0,2198002
2198026-2,2019-04-16,2019-04-16T12:31:24,CINDRE,REQ 34/2019 CINDRA,"Aprovado, subscrito pelos Deputados José Ricardo, Célio Moura, Delegado Pablo, Dra. Vanda Milani e Jesus Sérgio.",1.0,2198026
2198029-2,2019-04-16,2019-04-16T15:05:23,CPIBNDES,REQ 91/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2198029
2198053-2,2019-04-16,2019-04-16T11:17:14,CE,REQ 110/2019 CE,Aprovado. Subscreveu o Deputado Waldenor Pereira.,1.0,2198053
2198049-2,2019-04-16,2019-04-16T15:11:31,CSPCCO,REQ 33/2019 CSPCCO,Aprovado.,1.0,2198049
2198043-3,2019-04-16,2019-04-16T14:58:42,CSPCCO,REQ 31/2019 CSPCCO,Aprovado.,1.0,2198043
2198048-3,2019-04-16,2019-04-16T15:06:17,CSPCCO,REQ 32/2019 CSPCCO,Aprovado.,1.0,2198048
2198054-2,2019-04-16,2019-04-16T11:23:51,CE,REQ 111/2019 CE,Aprovado,1.0,2198054
2198051-2,2019-04-16,2019-04-16T11:07:09,CE,REQ 108/2019 CE,Aprovado,1.0,2198051
2198052-2,2019-04-16,2019-04-16T11:17:20,CE,REQ 109/2019 CE,Aprovado,1.0,2198052
2198057-2,2019-04-24,2019-04-24T15:00:37,CLP,REQ 18/2019 CLP,Aprovado. Subscrito pela Deputada Luiza Erundina.,1.0,2198057
2198085-25,2021-04-20,2021-04-20T11:19:38,CSPCCO,,Aprovado o Parecer.,1.0,2198085
2198086-35,2023-05-31,2023-05-31T10:23:02,CE,,"Aprovado o Parecer, com os votos contrários dos Deputados Tarcísio Motta e Professora Luciene Cavalcante.",1.0,2198086
2198086-28,2023-05-02,,CE,,"Apresentação do Voto em Separado n. 1 CE, pelo Deputado Chico Alencar (PSOL/RJ -Fdr PSOL-REDE).",0.0,2198086
2198047-2,2019-04-16,2019-04-16T14:44:45,CESPO,REQ 27/2019 CESPO,Aprovado.,1.0,2198047
2198069-2,2019-04-24,2019-04-24T10:58:28,CME,REQ 34/2019 CME,"Aprovado, tendo sido subscrito pela Deputada Greyce Elias e pelos Deputados Rubens Otoni e Altineu Côrtes. Acatada a inclusão na lista de convidados do Sr. Felipe Cury, Diretor da Agência Nacional de Petróleo, Gás e Biocombustíveis - ANP; e do Sr. Wallace Landim Chorão, Presidente da Cooperativa dos Transportadores Autônomos do Brasil - BRASCOOP, por sugestão do Deputado Altineu Côrtes e da Deputada Greyce Elias, respectivamente.",1.0,2198069
2203044-2,2019-05-15,2019-05-15T14:09:34,CVT,REQ 61/2019 CVT => REQ 44/2019 CVT,"Aprovado, subscrito pelo Deputado Bosco Costa.",1.0,2198062
2198062-2,2019-04-24,2019-04-24T10:47:04,CVT,,Aprovado. Subscrito pelo deputado Santini. Audiência pública será realizada em conjunto com Req. 30/19-CVT.,1.0,2198062
2198092-2,2019-04-16,2019-04-16T15:08:39,CESPO,REQ 28/2019 CESPO,"Aprovado, com a inclusão do convidado Jorge Steinhilber, presidente do CONFEF.",1.0,2198092
2198067-2,2019-04-16,2019-04-16T14:53:23,CTUR,REQ 40/2019 CTUR,Aprovado com subscrição do deputado Bibo Nunes.,1.0,2198067
2198091-46,2022-11-23,2022-12-01T11:34:27,CTRAB,,"Aprovado o Parecer do Relator Vencedor, Deputado Rogério Correia, pela Rejeição, contra o voto do Deputado Tiago Mitraud.",1.0,2198091
2198091-42,2022-11-23,2022-11-23T11:30:21,CTRAB,,Rejeitado o Parecer.,0.0,2198091
2198091-38,2022-10-19,2022-10-19T10:43:28,CTRAB,,"Aprovado o Requerimento de Adiamento de Votação, dos Deputados Erika Kokay e Vicentinho, por 5 sessões",1.0,2198091
2198091-37,2022-08-02,2022-08-02T14:24:31,CTRAB,,"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Rogério Correia por 5 sessões.",1.0,2198091
2198102-2,2019-05-08,2019-05-08T14:51:01,CPIBNDES,REQ 92/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2198102
2198094-2,2019-04-16,2019-04-16T12:00:55,CSAUDE,REQ 94/2019 CSSF,"Aprovado. O requerimento foi subscrito pelos Dep. Carmen Zanotto, Jorge Solla, Alexandre Padilha, Tereza Nelma, Rosangela Gomes, Pastor Sargento Isidório, Dulce Miranda, Eduardo Braide, Pedro Westphalen",1.0,2198094
2206055-3,2019-06-05,2019-06-05T10:29:10,CCTI,REQ 63/2019 CCTCI => REQ 27/2019 CCTCI => PL 1591/2019,Aprovado,1.0,2198107
2205211-3,2019-05-29,2019-05-29T11:01:44,CCTI,REQ 57/2019 CCTCI,Aprovado,1.0,2198107
2198107-4,2019-04-16,2019-04-16T11:03:41,CCTI,REQ 27/2019 CCTCI => PL 1591/2019,"Aprovado, com aditamento para inclusão de representante do Sindicato Nacional das Empresas de Telefonia e de Serviço Móvel Celular e Pessoal (SindiTelebrasil).",1.0,2198107
2205079-2,2019-05-29,2019-05-29T15:43:58,CINDRE,REQ 66/2019 CINDRA => REQ 35/2019 CINDRA,Aprovado.,1.0,2198105
2198105-2,2019-04-16,2019-04-16T13:49:25,CINDRE,,"Aprovado, subscrito pelos Deputados José Ricardo, Dra. Vanda Milani e Jesus Sérgio.",1.0,2198105
2198109-5,2019-04-16,2019-04-16T14:35:49,CSPCCO,REQ 34/2019 CSPCCO,Aprovado.,1.0,2198109
2198109-3,2019-04-16,2019-04-16T14:19:27,CSPCCO,REQ 34/2019 CSPCCO,Aprovado o Requerimento Procedimental de inversão de pauta.,1.0,2198109
2198108-2,2019-04-16,2019-04-16T13:40:48,CREDN,REQ 43/2019 CREDN,Aprovado o Requerimento.,1.0,2198108
2198104-2,2019-04-16,2019-04-16T15:05:51,CPIBNDES,REQ 94/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2198104
2198111-4,2019-05-22,2019-05-22T10:13:01,CDU,REQ 19/2019 CDU,O Deputado Joseildo Ramos subscreveu o requerimento. Aprovado o Requerimento.,1.0,2198111
2198103-2,2019-05-08,2019-05-08T14:51:19,CPIBNDES,REQ 93/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2198103
2198097-2,2019-04-16,2019-04-16T10:51:23,CFT,REQ 28/2019 CFT,Aprovado com alterações: Inclusão da Confederação Nacional da Indústria - CNI e do Ministério das Relações Exteriores - MRE.,1.0,2198097
2198114-2,2019-04-16,2019-04-16T15:05:45,CESPO,REQ 29/2019 CESPO,Aprovado.,1.0,2198114
2198106-2,2019-04-16,2019-04-16T11:27:04,CE,REQ 112/2019 CE,"Aprovado. O Deputado Marreca Filho retificou a ementa do Requerimento para envio de Requerimento de ""Informação"" ao MEC.",1.0,2198106
2198133-2,2019-04-16,2019-04-16T15:08:13,CPIBNDES,REQ 98/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2198133
2198132-2,2019-04-16,2019-04-16T15:07:31,CPIBNDES,REQ 97/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2198132
2198134-2,2019-04-16,2019-04-16T15:08:39,CPIBNDES,REQ 99/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2198134
2198117-7,2019-05-22,2019-05-22T14:58:08,CSPCCO,REQ 35/2019 CSPCCO,Aprovado.,1.0,2198117
2198129-2,2019-04-16,2019-04-16T15:06:20,CPIBNDES,REQ 95/2019 CPIBNDES => RCP 2/2019,Aprovado,1.0,2198129
2213541-3,2019-08-14,2019-08-14T11:01:45,CCTI,REQ 89/2019 CCTCI,Aprovado.,1.0,2198143
2209283-3,2019-07-03,2019-07-03T18:03:46,CCTI,REQ 76/2019 CCTCI,Aprovado,1.0,2198143
2198143-8,2019-07-03,2019-07-03T11:00:14,CCTI,,"Aprovado requerimento n. 76/2019 do Sr. Loester Trutis que requer a inclusão de Fernanda Teixeira Souza Domingos, Procuradora da República no Estado de São Paulo e coordenadora adjunta do Grupo de Apoio de Combate aos Crimes Cibernéticos da 2ª Câmara de Coordenação e Revisão do Ministério Público Federal, na Audiência Pública para debater os crimes cibernéticos e as soluções legais para que as autoridades de persecução penal acessem provas telemáticas importantes para resolução de investigações criminais, aprovada por esta Comissão em decorrência do Requerimento nº 28/2019, do Sr. David Soares.",1.0,2198143
