id_proposicao,codTema,tema,relevancia
2317009,40,Economia,0
2317027,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317027,40,Economia,0
2317011,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317011,40,Economia,0
2317029,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317029,40,Economia,0
2317032,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317032,40,Economia,0
2317015,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317015,40,Economia,0
2317028,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317028,40,Economia,0
2317036,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317036,40,Economia,0
2317020,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317020,40,Economia,0
2317038,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317038,40,Economia,0
2317022,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317022,40,Economia,0
2317035,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317035,40,Economia,0
2317039,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317039,40,Economia,0
2317023,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317023,40,Economia,0
2317037,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317037,40,Economia,0
2317040,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317040,40,Economia,0
2317025,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317025,40,Economia,0
2317042,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317042,40,Economia,0
2317041,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317041,40,Economia,0
2317031,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317031,40,Economia,0
2317043,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317043,40,Economia,0
2317034,44,Direitos Humanos e Minorias,0
2317034,70,Finanças Públicas e Orçamento,0
2317034,52,Previdência e Assistência Social,0
2317048,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317048,40,Economia,0
2317033,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317033,40,Economia,0
2317049,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317049,40,Economia,0
2317044,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317044,40,Economia,0
2317052,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317052,40,Economia,0
2317056,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317056,40,Economia,0
2317045,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317045,40,Economia,0
2317053,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317053,40,Economia,0
2317047,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317047,40,Economia,0
2317057,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317057,40,Economia,0
2317046,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317046,40,Economia,0
2317058,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317058,40,Economia,0
2317062,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317062,40,Economia,0
2317050,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317050,40,Economia,0
2317066,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317066,40,Economia,0
2317059,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317059,40,Economia,0
2317051,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317051,40,Economia,0
2317063,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317063,40,Economia,0
2317068,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317068,40,Economia,0
2317054,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317054,40,Economia,0
2317069,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317069,40,Economia,0
2317071,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317071,40,Economia,0
2317055,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317055,40,Economia,0
2317074,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317074,40,Economia,0
2317072,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317072,40,Economia,0
2317060,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317060,40,Economia,0
2317076,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317076,40,Economia,0
2317075,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317075,40,Economia,0
2317061,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317061,40,Economia,0
2317079,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317079,40,Economia,0
2317080,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317080,40,Economia,0
2317065,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317065,40,Economia,0
2317083,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317083,40,Economia,0
2317082,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317082,40,Economia,0
2317064,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317064,40,Economia,0
2317084,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317084,40,Economia,0
2317086,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317086,40,Economia,0
2317067,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317067,40,Economia,0
2317087,44,Direitos Humanos e Minorias,0
2317087,56,Saúde,0
2317085,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317085,40,Economia,0
2317070,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317070,40,Economia,0
2317093,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317093,40,Economia,0
2317073,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317073,40,Economia,0
2317090,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317090,40,Economia,0
2317077,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317077,40,Economia,0
2317091,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317091,40,Economia,0
2317078,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317078,40,Economia,0
2317098,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317098,40,Economia,0
2317094,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317094,40,Economia,0
2317081,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317081,40,Economia,0
2317099,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317099,40,Economia,0
2317095,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317095,40,Economia,0
2317089,43,Direito Penal e Processual Penal,0
2317104,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317104,40,Economia,0
2317096,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317096,40,Economia,0
2317103,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317103,40,Economia,0
2317092,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317092,40,Economia,0
2317108,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317108,40,Economia,0
2317101,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317101,40,Economia,0
2317102,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317102,40,Economia,0
2317097,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317097,40,Economia,0
2317111,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317111,40,Economia,0
2317100,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317100,40,Economia,0
2317105,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317105,40,Economia,0
2317109,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317109,40,Economia,0
2317113,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317113,40,Economia,0
2317106,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317106,40,Economia,0
2317116,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317116,40,Economia,0
2317110,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317110,40,Economia,0
2317112,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317112,40,Economia,0
2317114,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317114,40,Economia,0
2317107,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317107,40,Economia,0
2317121,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317121,40,Economia,0
2317115,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317115,40,Economia,0
2317124,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317124,40,Economia,0
2317122,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317122,40,Economia,0
2317117,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317117,40,Economia,0
2317126,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317126,40,Economia,0
2317118,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317118,40,Economia,0
2317128,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317128,40,Economia,0
2317132,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317132,40,Economia,0
2317119,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317119,40,Economia,0
2317127,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317127,40,Economia,0
2317134,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317134,40,Economia,0
2317120,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317120,40,Economia,0
2317129,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317129,40,Economia,0
2317133,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317133,40,Economia,0
2317123,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317123,40,Economia,0
2317137,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317137,40,Economia,0
2317138,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317138,40,Economia,0
2317125,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317125,40,Economia,0
2317139,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317139,40,Economia,0
2317142,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317142,40,Economia,0
2317130,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317130,40,Economia,0
2317140,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317140,40,Economia,0
2317147,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317147,40,Economia,0
2317131,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317131,40,Economia,0
2317141,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317141,40,Economia,0
2317135,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317135,40,Economia,0
2317143,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317143,40,Economia,0
2317152,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317152,40,Economia,0
2317136,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317136,40,Economia,0
2317145,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317145,40,Economia,0
2317153,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317153,40,Economia,0
2317144,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317144,40,Economia,0
2317148,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317148,40,Economia,0
2317157,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317157,40,Economia,0
2317146,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317146,40,Economia,0
2317159,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317159,40,Economia,0
2317151,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317151,40,Economia,0
2317149,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317149,40,Economia,0
2317154,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317154,40,Economia,0
2317161,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317161,40,Economia,0
2317150,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317150,40,Economia,0
2317164,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317164,40,Economia,0
2317156,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317156,40,Economia,0
2317155,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317155,40,Economia,0
2317158,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317158,40,Economia,0
2317165,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317165,40,Economia,0
2317166,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317166,40,Economia,0
2317169,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317169,40,Economia,0
2317160,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317160,40,Economia,0
2317162,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317162,40,Economia,0
2317172,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317172,40,Economia,0
2317177,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317177,40,Economia,0
2317174,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317174,40,Economia,0
2317163,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317163,40,Economia,0
2317178,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317178,40,Economia,0
2317167,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317167,40,Economia,0
2317176,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317176,40,Economia,0
2317168,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317168,40,Economia,0
2317179,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317179,40,Economia,0
2317180,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317180,40,Economia,0
2317170,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317170,40,Economia,0
2317182,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317182,40,Economia,0
2317183,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317183,40,Economia,0
2317189,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317189,40,Economia,0
2317187,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317187,40,Economia,0
2317171,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317171,40,Economia,0
2317173,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317173,40,Economia,0
2317191,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317191,40,Economia,0
2317188,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317188,40,Economia,0
2317190,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317190,40,Economia,0
2317175,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317175,40,Economia,0
2317181,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317181,40,Economia,0
2317194,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317194,40,Economia,0
2317196,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317196,40,Economia,0
2317184,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317184,40,Economia,0
2317197,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317197,40,Economia,0
2317199,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317199,40,Economia,0
2317185,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317185,40,Economia,0
2317202,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317202,40,Economia,0
2317203,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317203,40,Economia,0
2317186,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317186,40,Economia,0
2317201,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317201,40,Economia,0
2317205,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317205,40,Economia,0
2317192,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317192,40,Economia,0
2317208,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317208,40,Economia,0
2317195,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317195,40,Economia,0
2317207,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317207,40,Economia,0
2317193,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317193,40,Economia,0
2317209,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317209,40,Economia,0
2317198,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317198,40,Economia,0
2317212,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317212,40,Economia,0
2317215,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317215,40,Economia,0
2317200,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317200,40,Economia,0
2317213,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317213,40,Economia,0
2317204,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317204,40,Economia,0
2317219,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317219,40,Economia,0
2317214,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317214,40,Economia,0
2317206,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317206,40,Economia,0
2317217,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317217,40,Economia,0
2317221,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317221,40,Economia,0
2317211,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317211,40,Economia,0
2317223,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317223,40,Economia,0
2317222,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317222,40,Economia,0
2317224,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317224,40,Economia,0
2317226,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317226,40,Economia,0
2317210,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317210,40,Economia,0
2317216,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317216,40,Economia,0
2317231,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317231,40,Economia,0
2317229,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317229,40,Economia,0
2317218,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317218,40,Economia,0
2317234,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317234,40,Economia,0
2317232,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317232,40,Economia,0
2317238,57,Defesa e Segurança,0
2317238,44,Direitos Humanos e Minorias,0
2317238,46,Educação,0
2317220,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317220,40,Economia,0
2317235,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317235,40,Economia,0
2317225,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317225,40,Economia,0
2317236,40,Economia,0
2317227,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317227,40,Economia,0
2317242,55,Relações Internacionais e Comércio Exterior,0
2317228,57,Defesa e Segurança,0
2317228,55,Relações Internacionais e Comércio Exterior,0
2317228,61,"Viação, Transporte e Mobilidade",0
2317230,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317230,40,Economia,0
2317241,44,Direitos Humanos e Minorias,0
2317233,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317233,40,Economia,0
2317237,40,Economia,0
2317237,70,Finanças Públicas e Orçamento,0
2317244,56,Saúde,0
2317258,56,Saúde,0
2317259,56,Saúde,0
2317260,37,Comunicações,0
2317260,57,Defesa e Segurança,0
2317262,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317262,70,Finanças Públicas e Orçamento,0
2317262,66,"Indústria, Comércio e Serviços",0
2317261,43,Direito Penal e Processual Penal,0
2317261,44,Direitos Humanos e Minorias,0
2317265,34,Administração Pública,0
2317265,44,Direitos Humanos e Minorias,0
2317265,54,"Energia, Recursos Hídricos e Minerais",0
2317263,34,Administração Pública,0
2317263,57,Defesa e Segurança,0
2317263,58,Trabalho e Emprego,0
2317278,37,Comunicações,0
2317278,44,Direitos Humanos e Minorias,0
2317269,34,Administração Pública,0
2317269,40,Economia,0
2317281,37,Comunicações,0
2317281,46,Educação,0
2317282,48,Meio Ambiente e Desenvolvimento Sustentável,0
2317282,61,"Viação, Transporte e Mobilidade",0
2317270,57,Defesa e Segurança,0
2317283,44,Direitos Humanos e Minorias,0
2317283,56,Saúde,0
2317284,44,Direitos Humanos e Minorias,0
2317284,46,Educação,0
2317271,56,Saúde,0
2317285,44,Direitos Humanos e Minorias,0
2317285,70,Finanças Públicas e Orçamento,0
2317285,61,"Viação, Transporte e Mobilidade",0
2317291,70,Finanças Públicas e Orçamento,0
2317291,56,Saúde,0
2317291,58,Trabalho e Emprego,0
2317292,70,Finanças Públicas e Orçamento,0
2317292,66,"Indústria, Comércio e Serviços",0
2317276,44,Direitos Humanos e Minorias,0
2317294,44,Direitos Humanos e Minorias,0
2317294,56,Saúde,0
2317293,57,Defesa e Segurança,0
2317293,44,Direitos Humanos e Minorias,0
2317279,43,Direito Penal e Processual Penal,0
2317279,44,Direitos Humanos e Minorias,0
2317280,44,Direitos Humanos e Minorias,0
2317322,48,Meio Ambiente e Desenvolvimento Sustentável,0
2317322,61,"Viação, Transporte e Mobilidade",0
2317325,51,Estrutura Fundiária,0
2317326,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317326,40,Economia,0
2317326,48,Meio Ambiente e Desenvolvimento Sustentável,0
2317335,72,Homenagens e Datas Comemorativas,0
2317338,52,Previdência e Assistência Social,0
2317339,34,Administração Pública,0
2317339,51,Estrutura Fundiária,0
2317300,70,Finanças Públicas e Orçamento,0
2317300,56,Saúde,0
2317300,58,Trabalho e Emprego,0
2317342,43,Direito Penal e Processual Penal,0
2317347,34,Administração Pública,0
2317347,37,Comunicações,0
2317347,44,Direitos Humanos e Minorias,0
2317356,44,Direitos Humanos e Minorias,0
2317356,46,Educação,0
2317346,70,Finanças Públicas e Orçamento,0
2317346,48,Meio Ambiente e Desenvolvimento Sustentável,0
2317334,42,Direito Civil e Processual Civil,0
2317334,40,Economia,0
2317336,56,Saúde,0
2317351,42,Direito Civil e Processual Civil,0
2317351,43,Direito Penal e Processual Penal,0
2317351,44,Direitos Humanos e Minorias,0
2317357,44,Direitos Humanos e Minorias,0
2317357,54,"Energia, Recursos Hídricos e Minerais",0
2317357,70,Finanças Públicas e Orçamento,0
2317395,34,Administração Pública,0
2317395,40,Economia,0
2317395,70,Finanças Públicas e Orçamento,0
2317401,46,Educação,0
2317372,44,Direitos Humanos e Minorias,0
2317372,52,Previdência e Assistência Social,0
2317372,56,Saúde,0
2317402,56,Saúde,0
2317378,34,Administração Pública,0
2317378,51,Estrutura Fundiária,0
2317379,56,Saúde,0
2317379,61,"Viação, Transporte e Mobilidade",0
2317404,54,"Energia, Recursos Hídricos e Minerais",0
2317400,56,Saúde,0
2317400,58,Trabalho e Emprego,0
2317403,70,Finanças Públicas e Orçamento,0
2317403,66,"Indústria, Comércio e Serviços",0
2317398,43,Direito Penal e Processual Penal,0
2317398,61,"Viação, Transporte e Mobilidade",0
2317407,44,Direitos Humanos e Minorias,0
2317399,70,Finanças Públicas e Orçamento,0
2317399,66,"Indústria, Comércio e Serviços",0
2317399,56,Saúde,0
2317399,58,Trabalho e Emprego,0
2317418,42,Direito Civil e Processual Civil,0
2317420,72,Homenagens e Datas Comemorativas,0
2317420,56,Saúde,0
2317421,56,Saúde,0
2317421,58,Trabalho e Emprego,0
2317428,35,"Arte, Cultura e Religião",0
2317428,44,Direitos Humanos e Minorias,0
2317428,51,Estrutura Fundiária,0
2317439,34,Administração Pública,0
2317439,35,"Arte, Cultura e Religião",0
2317439,42,Direito Civil e Processual Civil,0
2317429,37,Comunicações,0
2317429,57,Defesa e Segurança,0
2317425,35,"Arte, Cultura e Religião",0
2317425,70,Finanças Públicas e Orçamento,0
2317441,57,Defesa e Segurança,0
2317441,61,"Viação, Transporte e Mobilidade",0
2317436,34,Administração Pública,0
2317436,44,Direitos Humanos e Minorias,0
2317440,56,Saúde,0
2317451,43,Direito Penal e Processual Penal,0
2317437,57,Defesa e Segurança,0
2317437,70,Finanças Públicas e Orçamento,0
2317442,34,Administração Pública,0
2317438,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317438,44,Direitos Humanos e Minorias,0
2317438,52,Previdência e Assistência Social,0
2317450,44,Direitos Humanos e Minorias,0
2317450,70,Finanças Públicas e Orçamento,0
2317446,61,"Viação, Transporte e Mobilidade",0
2317447,43,Direito Penal e Processual Penal,0
2317447,44,Direitos Humanos e Minorias,0
2317447,58,Trabalho e Emprego,0
2317449,44,Direitos Humanos e Minorias,0
2317449,70,Finanças Públicas e Orçamento,0
2317465,44,Direitos Humanos e Minorias,0
2317465,70,Finanças Públicas e Orçamento,0
2317452,42,Direito Civil e Processual Civil,0
2317452,44,Direitos Humanos e Minorias,0
2317462,40,Economia,0
2317466,48,Meio Ambiente e Desenvolvimento Sustentável,0
2317466,61,"Viação, Transporte e Mobilidade",0
2317453,57,Defesa e Segurança,0
2317453,40,Economia,0
2317468,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317468,48,Meio Ambiente e Desenvolvimento Sustentável,0
2317478,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317478,66,"Indústria, Comércio e Serviços",0
2317464,72,Homenagens e Datas Comemorativas,0
2317471,44,Direitos Humanos e Minorias,0
2317471,56,Saúde,0
2317481,34,Administração Pública,0
2317481,43,Direito Penal e Processual Penal,0
2317467,57,Defesa e Segurança,0
2317467,43,Direito Penal e Processual Penal,0
2317473,46,Educação,0
2317473,48,Meio Ambiente e Desenvolvimento Sustentável,0
2317487,70,Finanças Públicas e Orçamento,0
2317487,66,"Indústria, Comércio e Serviços",0
2317491,34,Administração Pública,0
2317491,61,"Viação, Transporte e Mobilidade",0
2317474,66,"Indústria, Comércio e Serviços",0
2317474,61,"Viação, Transporte e Mobilidade",0
2317493,44,Direitos Humanos e Minorias,0
2317493,55,Relações Internacionais e Comércio Exterior,0
2317477,70,Finanças Públicas e Orçamento,0
2317477,61,"Viação, Transporte e Mobilidade",0
2317479,34,Administração Pública,0
2317479,46,Educação,0
2317483,61,"Viação, Transporte e Mobilidade",0
2317504,44,Direitos Humanos e Minorias,0
2317504,70,Finanças Públicas e Orçamento,0
2317482,34,Administração Pública,0
2317482,61,"Viação, Transporte e Mobilidade",0
2317492,34,Administração Pública,0
2317492,61,"Viação, Transporte e Mobilidade",0
2317507,37,Comunicações,0
2317507,43,Direito Penal e Processual Penal,0
2317495,62,"Ciência, Tecnologia e Inovação",0
2317495,66,"Indústria, Comércio e Serviços",0
2317495,56,Saúde,0
2317506,34,Administração Pública,0
2317506,70,Finanças Públicas e Orçamento,0
2317508,44,Direitos Humanos e Minorias,0
2317508,56,Saúde,0
2317514,39,Esporte e Lazer,0
2317505,34,Administração Pública,0
2317505,43,Direito Penal e Processual Penal,0
2317515,57,Defesa e Segurança,0
2317515,43,Direito Penal e Processual Penal,0
2317515,44,Direitos Humanos e Minorias,0
2317516,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2317516,40,Economia,0
2317516,70,Finanças Públicas e Orçamento,0
2317523,34,Administração Pública,0
2317526,46,Educação,0
2317526,55,Relações Internacionais e Comércio Exterior,0
2317524,37,Comunicações,0
2317524,57,Defesa e Segurança,0
2317539,44,Direitos Humanos e Minorias,0
2317539,61,"Viação, Transporte e Mobilidade",0
2317537,44,Direitos Humanos e Minorias,0
2317537,70,Finanças Públicas e Orçamento,0
2317537,56,Saúde,0
2317540,34,Administração Pública,0
2317540,35,"Arte, Cultura e Religião",0
2317540,42,Direito Civil e Processual Civil,0
2317541,72,Homenagens e Datas Comemorativas,0
