id_votacao,data,data_hora_registro,sigla_orgao,proposicaoObjeto,descricao,aprovacao,id_proposicao
2317978-8,2022-03-22,2022-03-22T20:28:39,PLEN,REQ 299/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2317978
2318021-53,2022-06-15,2022-06-15T13:26:48,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Lucas Vergilio (Solidariedade-GO).",1.0,2318021
2318021-51,2022-06-15,2022-06-15T13:25:29,PLEN,,Rejeitada a Emenda de Plenário nº 1.,0.0,2318021
2318021-48,2022-06-15,2022-06-15T13:16:41,PLEN,,Rejeitada a Emenda de Comissão nº 8.,0.0,2318021
2318021-45,2022-06-15,2022-06-15T13:09:50,PLEN,,Mantido o texto.,,2318021
2318021-40,2022-06-15,2022-06-15T13:03:24,PLEN,,"Aprovada a Medida Provisória nº 1.103 de 2022, na forma do Projeto de Lei de Conversão, ressalvados os destaques.",1.0,2318021
2318021-37,2022-06-15,2022-06-15T13:00:38,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2318021
2318021-35,2022-06-15,2022-06-15T12:56:46,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2318021
2318022-58,2022-06-21,2022-06-21T19:01:20,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Lupion (PP-PR).",1.0,2318022
2318022-56,2022-06-21,2022-06-21T19:00:28,PLEN,,Mantido o texto. Sim: 259; não: 89; total: 348.,,2318022
2318022-53,2022-06-21,2022-06-21T18:44:31,PLEN,,Mantido o texto. Sim: 226; não: 91; total: 317.,,2318022
2318022-52,2022-06-21,2022-06-21T18:42:36,PLEN,,Mantido o texto.,,2318022
2318022-49,2022-06-21,2022-06-21T18:37:02,PLEN,,Rejeitada a Emenda de Plenário nº 3. Sim: 89; não: 244; total: 333.,0.0,2318022
2318022-44,2022-06-21,2022-06-21T18:27:34,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 268; não: 73; total: 341.",1.0,2318022
2318022-43,2022-06-21,2022-06-21T18:24:30,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2318022
2318022-41,2022-06-21,2022-06-21T18:21:40,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2318022
2318022-32,2022-06-21,2022-06-21T17:53:50,PLEN,,Rejeitado o Requerimento. Sim: 57; Não: 227; total: 284.,0.0,2318022
2361856-2,2023-05-24,2023-05-24T10:09:28,CE,REQ 108/2023 CE,Aprovado. Subscreveram os Deputados Sargento Gonçalves e Abilio Brunini.,1.0,2318023
2326190-2,2022-06-08,2022-06-08T11:01:29,CSAUDE,REQ 101/2022 CSSF,"Aprovado, com subscrição do Deputado Jorge Solla.",1.0,2318041
2318074-17,2024-02-20,2024-02-20T21:13:00,PLEN,,"Aprovado requerimento n. 1884/2023 do Sr. Fábio Macedo e outros que requer urgência para o PL 10106/2018, do Senado Federal, que “altera a Lei nº 8.080, de 19 de setembro de 1990, para dispor sobre a obrigatoriedade de publicação na internet de listas de pacientes que serão submetidos a procedimentos cirúrgicos eletivos no âmbito do Sistema Único de Saúde (SUS), e a Lei nº 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa), para caracterizar o descumprimento dessa disposição como ato de improbidade administrativa”.",1.0,2318074
2318039-18,2022-03-17,2022-03-29T10:21:00,CMO,,"Aprovado, ressalvado o Destaque.",1.0,2318039
2325200-2,2022-06-01,2022-06-01T14:25:22,CIDOSO,REQ 22/2022 CIDOSO,"Aprovado, com a subscrição  do Deputado Merlong Solano (PT-PI) e Miguel Lombardi (PL-SP).",1.0,2318121
2318096-24,2022-12-13,2022-12-13T18:04:51,CSPCCO,,Aprovado o Parecer com Complementação de Voto.,1.0,2318096
2318172-24,2022-06-28,2022-06-28T16:56:41,CPD,,Aprovado o Parecer.,1.0,2318172
2318129-30,2023-08-23,2023-08-24T10:44:52,CCULT,,Aprovado o Parecer (voto contrário dos Deputados Tarcisio Motta e Waldenor Pereira).,1.0,2318129
2318116-8,2022-03-23,2022-03-23T17:27:19,PLEN,REQ 319/2022,Aprovado o Requerimento de urgência. Sim: 371; não: 2; total: 373.,1.0,2318116
2318165-12,2022-03-31,2022-03-31T11:06:01,PLEN,REQ 324/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 333; não: 91; total: 424.,1.0,2318165
2318164-22,2022-11-30,2022-11-30T11:44:05,CE,,Aprovado o Parecer.,1.0,2318164
2318193-21,2023-12-13,2023-12-13T11:37:31,CME,,Aprovado o Parecer.,1.0,2318193
2318208-28,2023-12-13,2023-12-13T12:43:52,CSAUDE,,Aprovado o Parecer.,1.0,2318208
2318195-24,2024-07-03,2024-07-03T11:29:39,CME,,Aprovado o Parecer.,1.0,2318195
2318201-14,2022-03-17,2022-03-29T11:39:15,CMO,,"Aprovado, ressalvado o Destaque, com voto contrário do Deputado Glauber Braga (remotamente).",1.0,2318201
2397400-2,2023-10-25,2023-10-25T11:00:06,CME,REQ 167/2023 CME,Aprovado.,1.0,2318228
2318065-44,2023-12-13,2023-12-13T12:07:35,CSAUDE,,Aprovado o Parecer.,1.0,2318065
2318065-23,2022-11-22,2022-11-22T16:01:10,CPD,,Aprovado o Parecer.,1.0,2318065
2318219-2,2022-03-29,2022-03-29T16:31:41,PL646119,REQ 9/2022 PL646119,Aprovado.,1.0,2318219
2318282-41,2024-08-14,2024-08-14T15:15:23,CPASF,,Aprovado o Parecer.,1.0,2318282
2318273-24,2022-11-09,2022-11-09T12:20:36,CDC,,Aprovado o Parecer.,1.0,2318273
2318268-25,2022-06-29,2022-06-29T12:15:22,CREDN,,Aprovado o Parecer.,1.0,2318268
2318268-22,2022-06-28,2022-06-28T18:34:28,SECAP(SGM),,"Realizar o encaminhamento da MSC-99/2022 à CDEICS (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2318268
2318268-21,2022-06-28,2022-06-28T18:34:27,SECAP(SGM),,"Realizar o encaminhamento da MSC-99/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2318268
2319678-15,2022-06-28,2022-06-28T18:34:27,PLEN,REQ 549/2022,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2318268
2318277-58,2022-06-29,2022-06-29T22:42:05,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Bilac Pinto (União-MG).",1.0,2318277
2318277-55,2022-06-29,2022-06-29T22:33:10,PLEN,,Rejeitada a Emenda de Plenário nº 2. Sim: 91; não: 213; abstenção: 1; total: 305.,0.0,2318277
2318277-51,2022-06-29,2022-06-29T22:13:52,PLEN,,Mantido o texto. Sim: 244; não: 81; abstenção: 1; total: 327.,,2318277
2318277-48,2022-06-29,2022-06-29T21:32:16,PLEN,,Rejeitado o destaque. Sim: 94; não: 237; abstenção: 1; total: 332.,0.0,2318277
2318277-43,2022-06-29,2022-06-29T21:06:23,PLEN,,"Aprovada a Medida Provisória nº 1.106 de 2022, na forma do Projeto de Lei de Conversão, ressalvados os destaques. Sim: 245; não: 69; total: 314.",1.0,2318277
2318277-41,2022-06-29,2022-06-29T20:53:56,PLEN,,Rejeitado o destaque. Sim: 86; não: 237; abstenção: 1; total: 324.,0.0,2318277
2318277-38,2022-06-29,2022-06-29T20:35:07,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2318277
2318277-37,2022-06-29,2022-06-29T20:23:39,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2318277
2318288-19,2024-06-04,2024-06-04T19:02:24,PLEN,PL 636/2022,"Aprovado o requerimento nº 3368/2023,do Sr. Afonso Hamm e outros, que solicita urgência (art. 155) para o PL 4769/2023.",1.0,2318288
2318280-54,2022-06-21,2022-06-21T21:23:42,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).",1.0,2318280
2318280-51,2022-06-21,2022-06-21T21:21:29,PLEN,,Mantido o texto.,,2318280
2318280-48,2022-06-21,2022-06-21T21:19:57,PLEN,,Rejeitada a Emenda de Comissão n° 53.,0.0,2318280
2318280-45,2022-06-21,2022-06-21T21:08:04,PLEN,,Rejeitada a Emenda de Comissão nº 60.,0.0,2318280
2318280-43,2022-06-21,2022-06-21T20:57:06,PLEN,,Rejeitada a Emenda de Comissão nº 10.,0.0,2318280
2318280-42,2022-06-21,2022-06-21T20:53:27,PLEN,,Rejeitada a Emenda de Comissão nº 59. Sim: 89; não: 229;  total: 318.,0.0,2318280
2318280-38,2022-06-21,2022-06-21T20:43:29,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques.",1.0,2318280
2318280-36,2022-06-21,2022-06-21T20:41:22,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2318280
2318280-35,2022-06-21,2022-06-21T20:41:07,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2318280
2318272-24,2024-04-24,2024-04-24T10:51:21,CFT,,Aprovado o Parecer.,1.0,2318272
2318300-2,2022-03-22,2022-03-22T14:21:45,CECANCER,REQ 3/2022 CECANCER,Aprovado.,1.0,2318300
2318301-2,2022-03-22,2022-03-22T14:21:52,CECANCER,REQ 4/2022 CECANCER,Aprovado.,1.0,2318301
2318307-2,2022-03-22,2022-03-22T14:22:30,CECANCER,REQ 8/2022 CECANCER,Aprovado.,1.0,2318307
2318304-2,2022-03-22,2022-03-22T14:22:23,CECANCER,REQ 7/2022 CECANCER,Aprovado.,1.0,2318304
2318302-2,2022-03-22,2022-03-22T14:22:04,CECANCER,REQ 5/2022 CECANCER,Aprovado.,1.0,2318302
2318298-2,2022-03-22,2022-03-22T14:21:23,CECANCER,REQ 1/2022 CECANCER,Aprovado.,1.0,2318298
2318308-3,2022-03-22,2022-03-22T14:22:40,CECANCER,REQ 9/2022 CECANCER,Aprovado.,1.0,2318308
2318299-2,2022-03-22,2022-03-22T14:21:36,CECANCER,REQ 2/2022 CECANCER,Aprovado.,1.0,2318299
2318328-27,2024-07-02,2024-07-02T17:15:33,CPD,,Aprovado o Parecer.,1.0,2318328
2318399-50,2024-10-09,2024-10-10T18:06:08,CCJC,,"Aprovado o Parecer, com o seguinte resultado:  36 votos ""Sim"", 14 votos ""Não"". Quórum de votação: 50 votos.",1.0,2318399
2318399-43,2024-10-09,2024-10-09T18:58:50,CCJC,,"Rejeitado o Requerimento de Adiamento de Votação. Resultado:  10 votos ""Sim"", 34 votos ""Não"". Quórum de votação: 44 votos.",0.0,2318399
2318399-36,2024-10-09,2024-10-09T18:26:11,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  11 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 44 votos.",0.0,2318399
2318399-27,2024-08-27,2024-08-27T15:31:35,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  19 votos ""Sim"", 39 votos ""Não"". Quórum de votação: 58 votos.",0.0,2318399
2318406-2,2022-03-23,2022-03-23T10:38:34,GTADVPUB,REQ 2/2022 GTADVPUB,Aprovado.,1.0,2318406
2318407-2,2022-03-23,2022-03-23T10:38:44,GTADVPUB,REQ 3/2022 GTADVPUB,Aprovado.,1.0,2318407
2318435-31,2023-09-20,2023-09-20T14:46:11,CCULT,,Aprovado o Parecer.,1.0,2318435
2318427-29,2022-07-06,2022-07-06T13:50:45,CSAUDE,,Aprovado o Parecer.,1.0,2318427
2318425-8,2022-03-22,2022-03-22T20:32:54,PLEN,REQ 376/2022,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2318425
2318497-24,2023-08-16,2023-08-16T10:24:51,CMADS,,Aprovado o Parecer.,1.0,2318497
2318450-12,2022-05-26,2022-05-26T12:13:55,PLEN,REQ 384/2022,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2318450
2318514-25,2023-09-13,2023-09-13T12:16:35,CSAUDE,,Aprovado o Parecer.,1.0,2318514
2318554-42,2022-11-23,2022-11-23T12:37:23,CMADS,,Aprovado o Parecer.,1.0,2318554
2318621-21,2022-06-08,2022-06-08T14:37:22,CCULT,,Aprovado o Parecer.,1.0,2318621
2318605-85,2025-03-26,2025-03-26T10:51:48,CCJC,,Aprovada a Redação Final.,1.0,2318605
2318605-70,2024-12-05,2024-12-05T10:48:10,CCJC,,Aprovado o Parecer.,1.0,2318605
2318605-54,2024-05-15,2024-05-15T10:44:36,CFT,,Aprovado o Parecer.,1.0,2318605
2318605-42,2023-12-13,2023-12-13T11:30:38,CINDRE,,Aprovado o Parecer.,1.0,2318605
2318555-27,2024-11-13,2024-11-13T14:57:18,CCULT,,Aprovado o Parecer.,1.0,2318555
2318567-5,2022-03-23,2022-03-23T18:54:39,PLEN,REQ 390/2022,"Aprovado o Requerimento nº 390/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 22, de 2011.",1.0,2318567
2318583-10,2022-04-05,2022-04-05T18:58:03,PLEN,REQ 394/2022,"Aprovado o Requerimento nº 394, de 2022, que solicita a dispensa do interstício de 5 sessões prevista no § 6º, do art. 202, do Regimento Interno, para apreciação do segundo turno da Proposta de Emenda à Constituição nº 517, de 2010. Sim: 303; não: 117; abstenção: 1; total: 421.",1.0,2318583
2318583-7,2022-04-05,2022-04-05T18:39:32,PLEN,REQ 394/2022,Rejeitado o Requerimento. Sim: 110; não: 269; abstenção: 1; total: 380.,0.0,2318583
2318626-6,2022-03-30,2022-03-30T20:50:06,PLEN,REQ 399/2022,"Aprovado o Requerimento nº 399/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 18, de 2021.",1.0,2318626
2318637-8,2023-03-08,2023-03-08T19:00:09,PLEN,REQ 402/2022,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2318637
2318586-57,2024-10-30,2024-10-30T11:48:44,CSAUDE,,Aprovado o Parecer.,1.0,2318586
2318586-33,2023-08-01,2023-08-01T15:54:55,CPD,,Aprovado o Parecer.,1.0,2318586
2318620-2,2022-06-01,2022-06-01T14:46:13,GTADVPUB,REQ 5/2022 GTADVPUB,Aprovado.,1.0,2318620
2318674-42,2024-11-27,2024-11-27T16:26:36,CCJC,,Aprovado o Parecer.,1.0,2318674
2318674-23,2022-11-23,2022-11-23T11:38:38,CCTI,,Aprovado o Parecer.,1.0,2318674
2318634-32,2023-05-23,2023-05-23T16:04:46,CSPCCO,,"Aprovado o Parecer Vencedor do Dep. Delegado Paulo Bilynskyj. O parecer da Relatora, Dep. Lídice da Mata, passou a constituir Voto em Separado.",1.0,2318634
2318634-31,2023-05-23,2023-05-23T16:03:42,CSPCCO,,"Rejeitado o Requerimento de Retirada de Pauta com 4 votos sim, 19 votos não e 0 abstenções.",0.0,2318634
2318634-23,2023-05-16,2023-05-16T16:10:46,CSPCCO,,"Rejeitado o Parecer, contra os votos dos Deputados Duda Salabert, Pastor Henrique Vieira, Ismael Alexandrino e Lídice da Mata.",0.0,2318634
2318659-22,2022-06-08,2022-06-08T11:22:59,CAPADR,,Aprovado o Parecer.,1.0,2318659
2318697-35,2024-11-12,2024-11-12T16:04:25,CAPADR,,Aprovado o Parecer.,1.0,2318697
2318698-22,2022-10-19,2022-10-19T11:17:47,CVT,,Aprovado o Parecer.,1.0,2318698
2318679-53,2023-03-15,2023-03-15T18:31:04,PLEN,,Aprovada a Redação Final assinada pela relatora Dep. Marussa Boldrin (MDB-GO).,1.0,2318679
2318679-51,2023-03-15,2023-03-15T18:30:28,PLEN,,Aprovada a Emenda da Comissão de Viação e Transportes.,1.0,2318679
2318679-49,2023-03-15,2023-03-15T18:29:40,PLEN,,"Aprovado o Projeto de Lei nº 710, de 2022.",1.0,2318679
2318679-35,2023-03-14,2023-03-14T18:52:34,SECAP(SGM),,"Realizar o encaminhamento do PL-710/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2318679
2327432-8,2023-03-14,2023-03-14T18:52:32,PLEN,REQ 1034/2022,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2318679
2318679-23,2022-06-14,2022-06-14T12:20:42,CVT,,Aprovado o Parecer.,1.0,2318679
2318700-26,2022-12-21,2022-12-21T10:32:18,CVT,,Aprovado o Parecer.,1.0,2318700
2318700-38,2024-07-05,,CCJC,,"Apresentação do VTS n. 1 CCJC (Voto em Separado), pelo Deputado Bacelar (PV/BA -Fdr PT-PCdoB-PV).",0.0,2318700
2318700-42,2024-12-19,,CCJC,,"Apresentação do VTS n. 2 CCJC (Voto em Separado), pela Deputada Célia Xakriabá (PSOL/MG -Fdr PSOL-REDE).",0.0,2318700
2318711-8,2022-05-10,2022-05-10T17:20:21,PLEN,REQ 429/2022,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2318711
2318737-75,2022-08-02,2022-08-02T21:50:37,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Sanderson (PL-RS).",1.0,2318737
2318737-73,2022-08-02,2022-08-02T21:50:09,PLEN,,Mantido o texto. Sim: 226 ; não: 113; total: 339.,,2318737
2318737-69,2022-08-02,2022-08-02T21:41:08,PLEN,,Mantido o texto. Sim: 226; não: 98; total: 324.,,2318737
2318737-66,2022-08-02,2022-08-02T21:33:37,PLEN,,Mantido o texto. Sim: 254 ; não: 113; total: 367.,,2318737
2318737-63,2022-08-02,2022-08-02T21:22:02,PLEN,,Rejeitada a Emenda de Comissão nº 94. Sim: 136; não: 252; total: 388.,0.0,2318737
2318737-60,2022-08-02,2022-08-02T21:07:50,PLEN,,Rejeitada a Emenda de Comissão nº 137. Sim: 127; não: 285; total: 412.,0.0,2318737
2318737-57,2022-08-02,2022-08-02T20:53:30,PLEN,,Rejeitada a Emenda de Comissão nº 85. Sim: 33; não: 370; total: 403.,0.0,2318737
2318737-55,2022-08-02,2022-08-02T20:43:48,PLEN,,Rejeitadas as Emendas de Comissão.,0.0,2318737
2318737-53,2022-08-02,2022-08-02T20:43:00,PLEN,,"Aprovada a Medida Provisória nº 1.109, de 2022, ressalvados os destaques. Sim: 249; não: 111; total: 360.",1.0,2318737
2318737-51,2022-08-02,2022-08-02T20:37:10,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 291; não: 124; total: 415.",1.0,2318737
2318737-50,2022-08-02,2022-08-02T20:23:39,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 312; não: 114; total: 426.",1.0,2318737
2318737-46,2022-08-02,2022-08-02T19:46:00,PLEN,,Rejeitado o Requerimento. Sim: 44; não: 300; abstenção: 1; total: 345.,0.0,2318737
2318737-41,2022-08-02,2022-08-02T19:17:55,PLEN,,Rejeitado o Requerimento. Sim: 92; não: 269; abstenção: 1; total: 362.,0.0,2318737
2318737-36,2022-08-02,2022-08-02T18:45:15,PLEN,,Rejeitado o Requerimento. Sim: 38; não: 234; abstenção: 1; total: 273.,0.0,2318737
2318696-16,2024-11-12,2024-11-12T18:00:20,PLEN,PLP 39/2022,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PLP 287/2013, por ter sido aprovado o REQ 2425/2023 que está apensado ao primeiro.",1.0,2318696
2318696-15,2024-11-12,2024-11-12T18:00:19,PLEN,PLP 39/2022,"Aprovado o requerimento nº 2425/2023,do Sr. Paulo Abi-Ackel, que solicita urgência (art. 155) para o PLP 287/2013.",1.0,2318696
2318746-25,2022-12-13,2022-12-13T16:06:36,CSPCCO,,Aprovado o Parecer.,1.0,2318746
2318808-2,2022-03-30,2022-03-30T10:28:08,GTSISGOV,REQ 2/2022 GTSISGOV,Aprovado.,1.0,2318808
2318807-2,2022-03-30,2022-03-30T10:27:50,GTSISGOV,REQ 1/2022 GTSISGOV,"Aprovado, com aditamento do Dep. Samuel Moreira, acatando sugestão da Dep. Margarete Coelho, para inclusão dos seguintes expositores: Celso Rocha de Barros (Oxford); Conrado Hubner Mendes (USP); Cristiano Paixão (UnB); Daniel Sarmento (UERJ); Diego Werneck Arguelhes (INSPER); Eloísa Machado (FGV-SP); Emilio Peluso Neder Meyer (UFMG); Eneida Desiree Salgado (UFPR); Graziella Guiotti Testa (FGV); Jane Reis (UERJ); Lilia Schwarcz (USP); Marcelo Neves (UnB);  Nelson Juliano Cardoso Matos (UFPI); Rafael Valim (PUC-SP); Rogerio Arantes (USP); Thomas Bustamante (UFMG); e Virgílio Afonso da Silva (USP).",1.0,2318807
2318785-28,2022-06-28,2022-06-28T15:18:10,CSPCCO,,Aprovado o Parecer.,1.0,2318785
2318811-2,2022-03-30,2022-03-30T10:28:52,GTSISGOV,REQ 5/2022 GTSISGOV,Aprovado.,1.0,2318811
2318810-2,2022-03-30,2022-03-30T10:28:41,GTSISGOV,REQ 4/2022 GTSISGOV,Aprovado.,1.0,2318810
2318736-87,2022-08-03,2022-08-03T14:26:13,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Paulinho da Força (SOLIDARIEDADE-SP).",1.0,2318736
2318736-85,2022-08-03,2022-08-03T14:20:55,PLEN,,Rejeitada a Emenda de Comissão nº 59. Sim: 163; não: 207; total: 370.,0.0,2318736
2318736-82,2022-08-03,2022-08-03T14:11:29,PLEN,,Mantido o texto. Sim: 264; não: 124; total: 388.,,2318736
2318736-79,2022-08-03,2022-08-03T13:58:42,PLEN,,Rejeitada a Emenda de Comissão nº 51. Sim: 120; não: 261; total: 381.,0.0,2318736
2318736-77,2022-08-03,2022-08-03T13:50:41,PLEN,,Rejeitado o Destaque 19. Sim: 138; não: 270; total: 408.,0.0,2318736
2318736-74,2022-08-03,2022-08-03T13:40:34,PLEN,,Rejeitada a Emenda de Comissão nº 133. Sim: 120; não: 263; total: 383.,0.0,2318736
2318736-71,2022-08-03,2022-08-03T13:26:58,PLEN,,Rejeitada a Emenda de Plenário nº 2. Sim: 130; não: 263; total: 393.,0.0,2318736
2318736-70,2022-08-03,2022-08-03T13:16:15,PLEN,,Mantido o texto. Sim: 237; não: 115; total: 352.,,2318736
2318736-67,2022-08-03,2022-08-03T13:07:19,PLEN,,Rejeitada a Emenda de Comissão n° 22. Sim: 36; não: 302; total: 338.,0.0,2318736
2318736-62,2022-08-03,2022-08-03T12:59:05,PLEN,,Mantido o texto. Sim: 331; não: 94; total: 425.,,2318736
2318736-57,2022-08-03,2022-08-03T12:33:37,PLEN,,Mantido o texto. Sim: 234; não: 108; total: 342.,,2318736
2318736-54,2022-08-03,2022-08-03T12:26:03,PLEN,,Rejeitada a Emenda de Comissão n° 100. Sim: 63; não: 325; total: 388.,0.0,2318736
2318736-49,2022-08-03,2022-08-03T12:02:58,PLEN,,"Aprovada a Medida Provisória nº 1.108 de 2022, na forma do Projeto de Lei de Conversão, ressalvados os destaques. Sim: 248; não: 159; total: 407.",1.0,2318736
2318736-47,2022-08-03,2022-08-03T11:47:35,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2318736
2318736-46,2022-08-03,2022-08-03T11:47:07,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2318736
2318813-2,2022-03-30,2022-03-30T10:29:23,GTSISGOV,REQ 7/2022 GTSISGOV,Aprovado.,1.0,2318813
2318748-28,2023-05-17,2023-05-17T14:19:00,CCULT,,Aprovado o Parecer.,1.0,2318748
2318812-2,2022-03-30,2022-03-30T10:29:09,GTSISGOV,REQ 6/2022 GTSISGOV,Aprovado.,1.0,2318812
2318814-2,2022-03-30,2022-03-30T10:29:37,GTSISGOV,REQ 8/2022 GTSISGOV,Aprovado.,1.0,2318814
2318815-2,2022-03-30,2022-03-30T10:29:49,GTSISGOV,REQ 9/2022 GTSISGOV,Aprovado.,1.0,2318815
2318759-21,2022-07-06,2022-07-06T11:52:03,CVT,,Aprovado o Parecer.,1.0,2318759
2318817-2,2022-03-30,2022-03-30T10:30:14,GTSISGOV,REQ 11/2022 GTSISGOV,Aprovado.,1.0,2318817
2318818-2,2022-03-30,2022-03-30T10:30:28,GTSISGOV,REQ 12/2022 GTSISGOV,Aprovado.,1.0,2318818
2318823-2,2022-03-30,2022-03-30T10:34:06,GTSISGOV,REQ 17/2022 GTSISGOV,Aprovado.,1.0,2318823
2318820-2,2022-03-30,2022-03-30T10:30:58,GTSISGOV,REQ 14/2022 GTSISGOV,Aprovado.,1.0,2318820
2318825-2,2022-03-30,2022-03-30T10:34:30,GTSISGOV,REQ 19/2022 GTSISGOV,Aprovado.,1.0,2318825
2318821-2,2022-03-30,2022-03-30T10:31:09,GTSISGOV,REQ 15/2022 GTSISGOV,Aprovado.,1.0,2318821
2318824-2,2022-03-30,2022-03-30T10:34:16,GTSISGOV,REQ 18/2022 GTSISGOV,Aprovado.,1.0,2318824
2318828-2,2022-04-06,2022-04-06T14:16:44,CEXPETRJ,REQ 2/2022 CEXPETRJ,Aprovado.,1.0,2318828
2318829-2,2022-04-06,2022-04-06T14:16:45,CEXPETRJ,REQ 3/2022 CEXPETRJ,Aprovado.,1.0,2318829
2318816-2,2022-03-30,2022-03-30T10:30:03,GTSISGOV,REQ 10/2022 GTSISGOV,Aprovado.,1.0,2318816
