id_votacao,data,data_hora_registro,sigla_orgao,proposicaoObjeto,descricao,aprovacao,id_proposicao
2280099-2,2021-05-06,2021-05-06T10:43:58,CEXINFAN,REQ 14/2021 CEXINFAN,Aprovado.,1.0,2280099
2280096-2,2021-05-06,2021-05-06T10:42:52,CEXINFAN,REQ 11/2021 CEXINFAN,Aprovado.,1.0,2280096
2280101-3,2021-05-06,2021-05-06T10:01:38,CMULHER,REQ 11/2021 CMULHER,Aprovado.,1.0,2280101
2280048-19,2022-05-17,2022-05-17T16:47:35,MERCOSUL,,Aprovado o Parecer.,1.0,2280048
2280097-2,2021-05-06,2021-05-06T10:43:01,CEXINFAN,REQ 12/2021 CEXINFAN,Aprovado.,1.0,2280097
2280095-2,2021-05-06,2021-05-06T10:42:41,CEXINFAN,REQ 10/2021 CEXINFAN,Aprovado.,1.0,2280095
2280049-3,2021-05-04,2021-05-04T13:28:13,CESPO,REQ 29/2021 CESPO,Aprovado. O Requerimento foi subscrito pelo Deputado Luiz Lima.,1.0,2280049
2280109-2,2021-05-06,2021-05-06T10:25:38,CCJC,REQ 100/2021 CCJC,Aprovado.,1.0,2280109
2280100-2,2021-05-06,2021-05-06T10:44:09,CEXINFAN,REQ 15/2021 CEXINFAN,Aprovado.,1.0,2280100
2280071-2,2021-05-04,2021-05-04T14:26:14,CLP,REQ 19/2021 CLP,Aprovado.,1.0,2280071
2280094-2,2021-05-05,2021-05-05T13:39:37,CDHMIR,REQ 51/2021 CDHM,"Aprovado. Subscrito pela Deputada Joenia Wapichana,",1.0,2280094
2280098-2,2021-05-06,2021-05-06T10:43:50,CEXINFAN,REQ 13/2021 CEXINFAN,Aprovado.,1.0,2280098
2280119-2,2021-05-05,2021-05-05T10:42:35,CE,REQ 83/2021 CE,"Aprovado, com a inclusão de representantes da ANPG e da SBPC.",1.0,2280119
2280106-2,2021-05-18,2021-05-18T10:04:58,CTRAB,REQ 42/2021 CTASP,Aprovado.,1.0,2280106
2280136-2,2021-05-05,2021-05-05T13:39:37,CDHMIR,REQ 52/2021 CDHM,Aprovado.,1.0,2280136
2280110-2,2021-05-04,2021-05-04T14:38:13,CLP,REQ 20/2021 CLP,Aprovado.,1.0,2280110
2280137-2,2021-05-11,2021-05-11T15:34:22,CEXCORVI,REQ 51/2021 CEXCORVI,Aprovado.,1.0,2280137
2280141-2,2021-05-06,2021-05-06T10:44:16,CEXINFAN,REQ 16/2021 CEXINFAN,Aprovado.,1.0,2280141
2280120-5,2021-05-12,2021-05-12T15:10:52,CDE,REQ 26/2021 CDEICS,Aprovado.,1.0,2280120
2280115-2,2021-05-05,2021-05-05T14:37:16,CEXMEC,REQ 1/2021 CEXMEC,Aprovado.,1.0,2280115
2280144-2,2021-05-05,2021-05-05T14:37:16,CEXMEC,REQ 2/2021 CEXMEC,Aprovado.,1.0,2280144
2280168-32,2023-12-13,2023-12-13T13:02:25,CSAUDE,,Aprovado o Parecer.,1.0,2280168
2360713-2,2023-05-10,2023-05-10T15:44:44,CLP,REQ 30/2023 CLP,Aprovado.,1.0,2280168
2280478-2,2021-05-26,2021-05-26T14:18:07,CDHMIR,REQ 60/2021 CDHM,"Aprovado, com voto em contrário do Deputado Junio Amaral.",1.0,2280151
2280151-2,2021-05-05,2021-05-05T13:39:37,CDHMIR,,Aprovado. Subscrito pelas Deputadas Sâmia Bonfim e Vivi Reis.,1.0,2280151
2280145-2,2021-05-05,2021-05-05T13:40:13,CINDRE,REQ 19/2021 CINDRA,"Aprovado, com a subscrição da Deputada Vivi Reis.",1.0,2280145
2280160-2,2021-05-05,2021-05-05T10:03:05,CVT,REQ 27/2021 CVT,Aprovado.,1.0,2280160
2280152-2,2021-05-05,2021-05-05T13:52:54,CINDRE,REQ 20/2021 CINDRA,Aprovado.,1.0,2280152
2280170-2,2021-05-05,2021-05-05T09:34:29,CSAUDE,REQ 131/2021 CSSF,Aprovado. O requerimento foi subscrito pelas Dep. Rejane Dias e Tereza Nelma.,1.0,2280170
2280175-2,2021-05-18,2021-05-18T09:31:40,CFFC,REQ 57/2021 CFFC,"Aprovado, com Subscrição do Deputado Jorge Solla",1.0,2280175
2283236-2,2021-05-19,2021-05-19T13:41:53,CEXMEC,REQ 7/2021 CEXMEC,Aprovado.,1.0,2280169
2280169-2,2021-05-05,2021-05-05T14:37:16,CEXMEC,,Aprovado. Subscrito pelo Deputado Professor Israel Batista.,1.0,2280169
2280176-2,2021-05-25,2021-05-25T16:33:45,CFFC,REQ 58/2021 CFFC,Aprovado.,1.0,2280176
2280172-2,2021-05-25,2021-05-25T16:33:45,CFFC,REQ 54/2021 CFFC,Aprovado.,1.0,2280172
2280183-2,2021-05-18,2021-05-18T09:31:41,CFFC,REQ 63/2021 CFFC,"Aprovado, com Subscrição do Deputado Jorge Solla",1.0,2280183
2280185-2,2021-05-25,2021-05-25T16:33:46,CFFC,REQ 64/2021 CFFC,Aprovado.,1.0,2280185
2280171-2,2021-05-25,2021-05-25T16:33:45,CFFC,REQ 53/2021 CFFC,Aprovado.,1.0,2280171
2280182-2,2021-05-18,2021-05-18T09:31:41,CFFC,REQ 62/2021 CFFC,"Aprovado, com Subscrição do Deputado Jorge Solla",1.0,2280182
2280187-2,2021-05-18,2021-05-18T09:31:41,CFFC,REQ 65/2021 CFFC,"Aprovado, com Subscrição do Deputado Jorge Solla",1.0,2280187
2280181-2,2021-05-18,2021-05-18T09:31:41,CFFC,REQ 61/2021 CFFC,"Aprovado, com Subscrição do Deputado Jorge Solla",1.0,2280181
2280211-2,2021-05-06,2021-05-06T10:44:41,CEXINFAN,REQ 19/2021 CEXINFAN,Aprovado.,1.0,2280211
2280210-2,2021-05-06,2021-05-06T10:44:32,CEXINFAN,REQ 18/2021 CEXINFAN,Aprovado.,1.0,2280210
2280223-3,2021-05-06,2021-05-06T09:24:17,CTUR,REQ 39/2021 CTUR,Aprovado.,1.0,2280223
2280202-3,2021-05-06,2021-05-06T10:41:23,CDC,REQ 27/2021 CDC,Arquivado nos termos do art. 105 do Regimento Interno da Câmara dos Deputados.,1.0,2280202
2280206-2,2021-05-05,2021-05-05T14:37:16,CEXMEC,REQ 4/2021 CEXMEC,Aprovado.,1.0,2280206
2280205-2,2021-05-05,2021-05-05T09:39:09,CSAUDE,,"Aprovado, na forma de convite. O requerimento foi subscrito pelos Dep. Rejane Dias, Dr. Zacharias Calil e Vivi Reis",1.0,2280205
2280179-2,2021-05-18,2021-05-18T09:31:40,CFFC,REQ 60/2021 CFFC,"Aprovado, com Subscrição do Deputado Jorge Solla",1.0,2280179
2280214-2,2021-05-05,2021-05-05T09:34:36,CSAUDE,REQ 134/2021 CSSF,Aprovado.,1.0,2280214
2283218-2,2021-05-25,2021-05-25T09:18:00,CME,REQ 45/2021 CME,Aprovado.,1.0,2280203
2280203-2,2021-05-18,2021-05-18T09:26:48,CME,,"Aprovado, tendo sido subscrito pelos deputados Roman e Nereu Crispim.",1.0,2280203
2280220-2,2021-05-05,2021-05-05T09:34:47,CSAUDE,REQ 135/2021 CSSF,Aprovado. O requerimento foi subscrito pelo Dep. Dr. Zacharias Calil.,1.0,2280220
2280204-2,2021-05-05,2021-05-05T09:38:43,CSAUDE,REQ 132/2021 CSSF,"Aprovado, na forma de convite. O requerimento foi subscrito pelos Dep. Rejane Dias, Dr. Zacharias Calil,Tereza Nelma e Vivi Reis",1.0,2280204
2280238-3,2021-05-19,2021-05-19T11:59:02,CCTI,REQ 54/2021 CCTI,"Aprovado, subscrito pela deputada Luiza Erundina.",1.0,2280238
2280209-2,2021-05-06,2021-05-06T10:44:24,CEXINFAN,REQ 17/2021 CEXINFAN,Aprovado.,1.0,2280209
2280237-8,2021-05-05,2021-05-05T18:15:32,PLEN,REQ 930/2021,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2280237
2280253-2,2021-05-19,2021-05-19T09:17:40,CAPADR,REQ 46/2021 CAPADR,Aprovado.,1.0,2280253
2280305-2,2021-05-06,2021-05-06T09:49:21,CSAUDE,REQ 138/2021 CSSF,Aprovado. O requerimento foi subscrito pelos Dep. Daniela do Waguinho e David Soares.,1.0,2280305
2280267-2,2021-05-05,2021-05-05T13:39:37,CDHMIR,REQ 56/2021 CDHM,"Aprovado. Subscrito pelas Deputadas Rosa Neide e Vivi Reis. A Deputada Rosa Neide indica representade da Universidade Federal do Mato Grosso 
para compor a mesa de debates da audiência.",1.0,2280267
2280311-2,2021-05-06,2021-05-06T09:49:58,CSAUDE,REQ 141/2021 CSSF,"Aprovado. O requerimento foi subscrito pelos Dep. Adriana Ventura, Daniela do Waguinho e David Soares.",1.0,2280311
2280265-2,2021-05-05,2021-05-05T13:39:37,CDHMIR,REQ 54/2021 CDHM,"Aprovado. Subscrito pelas Deputadas Rosa Neide, Sâmia Bonfim e Vivi Reis.",1.0,2280265
2280270-2,2021-05-05,2021-05-05T13:39:38,CDHMIR,REQ 57/2021 CDHM,Aprovado.,1.0,2280270
2280285-7,2021-12-15,2021-12-15T11:21:57,CFFC,,Aprovado o Plano Anual de Fiscalização e Controle - PAFC/2021 e seu Relatório Anual de Fiscalização e Controle - RAFC/2021.,1.0,2280285
2280306-2,2021-05-06,2021-05-06T09:49:28,CSAUDE,REQ 139/2021 CSSF,Aprovado. O requerimento foi subscrito pelo Dep. Dr. Frederico.,1.0,2280306
2280309-2,2021-05-06,2021-05-06T09:49:35,CSAUDE,REQ 140/2021 CSSF,Aprovado. O requerimento foi subscrito pelo Dep. Dr. Frederico.,1.0,2280309
2280312-2,2021-05-06,2021-05-06T09:50:32,CSAUDE,REQ 142/2021 CSSF,"Aprovado, na forma de convite.",1.0,2280312
2280319-2,2021-05-19,2021-05-19T11:59:16,CCTI,REQ 55/2021 CCTI,Aprovado.,1.0,2280319
2282189-2,2021-05-12,2021-05-12T09:37:13,CSAUDE,REQ 149/2021 CSSF,"Aprovado. O requerimento foi subscrito pelas Dep. Carmen Zanotto, Tereza Nelma e Flávio Nogueira.",1.0,2280235
2280235-2,2021-05-06,2021-05-06T09:49:13,CSAUDE,,"Aprovado. O requerimento foi subscrito pelos Dep. Daniela do Waguinho, David Soares e Dr. Frederico.",1.0,2280235
2280343-2,2021-05-06,2021-05-06T09:52:43,CEXBRES,REQ 2/2021 CEXBRES,Aprovado com a inclusão de representante do ICMBio - Instituto Chico Mendes de Conservação da Biodiversidade,1.0,2280343
2280349-2,2021-05-06,2021-05-06T09:50:41,CSAUDE,REQ 143/2021 CSSF,Aprovado.,1.0,2280349
2280326-2,2021-05-05,2021-05-05T14:37:17,CEXMEC,REQ 5/2021 CEXMEC,Aprovado.,1.0,2280326
2280348-2,2021-05-19,2021-05-19T09:20:59,CAPADR,REQ 47/2021 CAPADR,Aprovado.,1.0,2280348
2280321-2,2021-05-05,2021-05-05T14:58:17,GT5G,REQ 17/2021 GT5G,Aprovado.,1.0,2280321
2280241-68,2021-08-25,2021-08-25T18:20:42,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Rodrigo de Castro (PSDB-MG).",1.0,2280241
2280241-66,2021-08-25,2021-08-25T18:19:22,PLEN,,Rejeitada a Emenda de Comissão n° 50. Sim: 164; não: 240; total: 404.,0.0,2280241
2280241-63,2021-08-25,2021-08-25T18:05:53,PLEN,,Mantido o texto. Sim: 275; não: 113; abstenção: 2; total: 390.,,2280241
2280241-60,2021-08-25,2021-08-25T17:56:42,PLEN,,Rejeitada a Emenda de Comissão nº 43. Sim: 119; não: 297; abstenção: 1; total: 417.,0.0,2280241
2280241-57,2021-08-25,2021-08-25T17:53:48,PLEN,,Mantido o texto. Sim: 306; não: 119; abstenção: 1; total: 426.,,2280241
2280241-52,2021-08-25,2021-08-25T17:03:04,PLEN,,Rejeitada a Emenda de Comissão nº 7. Sim: 172; não: 262; total: 434.,0.0,2280241
2280241-44,2021-08-25,2021-08-25T16:45:11,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 415; não: 11; total: 426.",1.0,2280241
2280241-41,2021-08-25,2021-08-25T16:35:51,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2280241
2280241-40,2021-08-25,2021-08-25T16:31:36,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2280241
2280241-26,2021-08-25,2021-08-25T15:39:45,PLEN,,Rejeitado o Requerimento. Sim: 23; não: 319; total: 342.,0.0,2280241
2280345-2,2021-05-11,2021-05-11T15:34:23,CEXCORVI,REQ 52/2021 CEXCORVI,Aprovado.,1.0,2280345
2280389-5,2021-05-06,2021-05-06T09:31:41,CIDOSO,REQ 34/2021 CIDOSO,"Aprovado o requerimento, com subscrição dos Deputados Carla Dickson (PROS-RN), Dr. Frederico (Patriota-MG), Norma Ayub (DEM-ES).",1.0,2280389
2280382-8,2021-05-06,2021-05-06T09:22:15,CIDOSO,REQ 33/2021 CIDOSO,"Aprovado o requerimento, com a subscrição dos deputados Carla Dickson (PROS-RN) e Ossesio Silva (Republicanos-PE).",1.0,2280382
2280342-2,2021-05-06,2021-05-06T09:51:57,CEXBRES,REQ 1/2021 CEXBRES,Aprovado.,1.0,2280342
2280380-2,2021-05-06,2021-05-06T09:50:54,CSAUDE,,Aprovado.,1.0,2280380
2280353-3,2021-05-19,2021-05-19T12:06:48,CCTI,REQ 56/2021 CCTI,"Aprovado, subscrito pelos deputados Nilto Tatto e Luiza Erundina, com aditamento para inclusão, na relação de convidados, do Sr. Alessandro Gardmann, presidente da Associação Brasileira do Biogás - ABiogás, e de representantes do Movimento dos Pequenos Agricultores - MPA, e do Movimento dos Trabalhadores Rurais Sem Terra - MST.",1.0,2280353
2280374-2,2021-05-18,2021-05-18T10:04:58,CTRAB,REQ 43/2021 CTASP,Aprovado.,1.0,2280374
2280390-7,2021-05-06,2021-05-06T09:43:33,CIDOSO,REQ 35/2021 CIDOSO,"Aprovado o requerimento, com a subscrição dos Deputados Carla Dickson (PROS-RN), Dr. Frederico (Patriota-MG) e Norma Ayub (DEM-ES).",1.0,2280390
2280394-9,2021-05-11,2021-05-11T17:46:27,PLEN,REQ 942/2021,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 336; não: 135; total: 471.,1.0,2280391
2280351-3,2021-05-19,2021-05-19T10:15:15,CDU,REQ 5/2021 CDU,Aprovado o requerimento.,1.0,2280351
2280436-2,2021-05-11,2021-05-11T13:19:28,CPD,REQ 22/2021 CPD,"Aprovado o Requerimento, com alterações. Subscreveu a Dep. Carla Dickson.",1.0,2280436
2280400-46,2022-05-25,2022-05-25T15:14:06,CMULHER,,Aprovado o Parecer.,1.0,2280400
2280402-2,2021-05-06,2021-05-06T09:54:56,CEXBRES,REQ 3/2021 CEXBRES,"Aprovado, com alteração de audiência pública para seminário estadual no Município de Anchieta/ES, com representantes também do munícipio de Alfredo Chaves/ES.",1.0,2280402
2280434-2,2021-05-12,2021-05-12T09:33:42,CSAUDE,REQ 145/2021 CSSF,"Aprovado. O requerimento foi subscrito pelos Dep. Dr. Zacharias Calil, Rejane Dias, Daniela do Waguinho, Liziane Bayer, Carmen Zanotto,Tereza Nelma, Paula Belmonte e Flávio Nogueira.",1.0,2280434
2280460-2,2021-05-11,2021-05-11T14:30:44,CLP,REQ 21/2021 CLP,Aprovado.,1.0,2280460
2280394-9,2021-05-11,2021-05-11T17:46:27,PLEN,REQ 942/2021,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 336; não: 135; total: 471.,1.0,2280394
2280428-2,2021-05-19,2021-05-19T09:21:39,CAPADR,REQ 48/2021 CAPADR,Aprovado.,1.0,2280428
2280466-3,2021-05-11,2021-05-11T13:25:58,CESPO,REQ 30/2021 CESPO,"Aprovado, com aditamento para inclusão do Ministro das Comunicações, Sr. Fábio Faria, e dos Presidentes do Flamengo, Bahia e Sport Recife.",1.0,2280466
2280452-73,2024-06-19,2024-06-19T16:06:58,CPASF,,Aprovado o Parecer.,1.0,2280452
2280452-48,2022-11-30,2022-11-30T11:31:49,CE,,Aprovado o Parecer.,1.0,2280452
2280452-30,2021-12-02,2021-12-02T10:34:12,CMULHER,,Aprovado o Parecer.,1.0,2280452
2280462-2,2021-05-19,2021-05-19T11:55:24,CCTI,REQ 57/2021 CCTI,"Aprovado, em conjunto com os Reqs. 51/2021, 53/2021 e 59/2021, subscrito pelos deputados Nilto Tatto, Bibo Nunes, Bira do Pindaré, Aliel Machado e Ted Conti, com aditamento para inclusão, na relação de convidados, dos Srs. Laura Moraes, coordenadora sênior da Avaaz; Fábio Malini, da Labic - Laboratório de Estudos Sobre Imagens e Cibercultura/UFES; Marco Ruediger, da Dapp FGV; Yasodara Cordova, da Universidade de Harvard; Ricardo Campos, diretor do Instituto LGPD; Fabrício Benevenuto de Souza, da UFMG; Nina da Hora, do Conselho de Segurança do Tik Tok; Eliane Quintella, presidente do comitê jurídico da Aba; Rodrigo Fragola, presidente da Assespro; Márcio Nobre Migon, coordenador do CGIBR; Professor Juliano Maranhão, da USP; e de representantes da Abratel, da Associação Brasileira de Agências de Publicidade, da Associação Nacional de Jornais, e da Associação Nacional de Bureaus de Informação.",1.0,2280462
2280477-2,2021-05-26,2021-05-26T14:18:06,CDHMIR,REQ 59/2021 CDHM,"Aprovado, com voto em contrário do Deputado Junio Amaral.",1.0,2280477
2280471-3,2021-05-19,2021-05-19T09:26:46,CFT,REQ 21/2021 CFT,Aprovado.,1.0,2280471
2280473-2,2021-05-12,2021-05-12T09:54:38,CFT,REQ 23/2021 CFT,Aprovado o requerimento.,1.0,2280473
2280484-2,2021-05-12,2021-05-12T10:16:28,CE,REQ 86/2021 CE,Aprovado.,1.0,2280484
2280478-2,2021-05-26,2021-05-26T14:18:07,CDHMIR,REQ 60/2021 CDHM,"Aprovado, com voto em contrário do Deputado Junio Amaral.",1.0,2280478
2280481-2,2021-05-12,2021-05-12T10:16:22,CE,REQ 85/2021 CE,Aprovado.,1.0,2280481
2280480-2,2021-05-12,2021-05-12T10:16:13,CE,REQ 84/2021 CE,Aprovado.,1.0,2280480
2280509-31,2022-06-01,2022-06-01T12:47:53,CCJC,,Aprovado o Parecer.,1.0,2280509
2280601-2,2021-05-06,2021-05-06T10:25:38,CCJC,REQ 108/2021 CCJC,Aprovado.,1.0,2280601
2280556-2,2021-05-11,2021-05-11T13:18:02,CCULT,REQ 43/2021 CCULT,"Aprovado. Subscreveram o requerimento os Deputados Alexandre Padilha, Jandira Feghali, Benedita da Silva e Airton Faleiro.",1.0,2280556
2280570-3,2021-05-13,2021-05-13T15:11:30,CDC,REQ 29/2021 CDC,Aprovado.,1.0,2280570
2280569-3,2021-05-13,2021-05-13T09:22:18,CDC,REQ 28/2021 CDC,Aprovado com inclusão da Associação Brasileira das Empresas de Cartões de Crédito (Abecs) em substituição à Federação Brasileira de Bancos (Febraban).,1.0,2280569
2280672-2,2021-05-18,2021-05-24T12:31:17,CTRAB,REQ 44/2021 CTASP,Aprovado. O Deputado Daniel Trzeciak subscreveu a matéria.,1.0,2280672
2280717-2,2021-05-11,2021-05-11T15:34:23,CEXCORVI,REQ 53/2021 CEXCORVI,Aprovado.,1.0,2280717
2280725-2,2021-05-12,2021-05-12T10:16:34,CE,REQ 87/2021 CE,Aprovado.,1.0,2280725
2280612-9,2024-08-15,2024-08-15T12:38:54,PLEN,REQ 968/2021,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2280612
2280700-2,2021-05-11,2021-05-11T10:02:27,CVT,REQ 28/2021 CVT,Aprovado. Subscrito pelo deputado Bosco Costa.,1.0,2280700
2280580-2,2021-05-11,2021-05-11T13:26:03,CPD,REQ 23/2021 CPD,"Aprovado o Requerimento, com alterações.",1.0,2280580
2280598-38,2023-08-09,2023-08-09T16:35:47,CMULHER,,Aprovado o Parecer.,1.0,2280598
2280741-9,2021-06-16,2021-06-16T16:26:36,PLEN,REQ 971/2021,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 441; não: 2; abstenção: 1; total: 444.,1.0,2280741
2280930-2,2021-05-18,2021-05-18T09:44:51,CFFC,REQ 67/2021 CFFC,"Aprovado. Subscrito pelos  Deputados Kim Kataguiri , Jorge Solla , Elias Vaz, Sidney Leite.",1.0,2280930
2280929-2,2021-05-18,2021-05-18T09:35:21,CFFC,REQ 66/2021 CFFC,Aprovado. Subscrito pelos Deputados Kim Kataguiri e Jorge Solla.,1.0,2280929
2280933-2,2021-05-18,2021-05-18T09:56:55,CFFC,REQ 69/2021 CFFC,"Aprovado. Subscrito pelos Deputados Kim Kataguiri , Jorge Solla e Padre João.",1.0,2280933
2280948-2,2021-05-18,2021-05-18T10:02:00,CFFC,REQ 71/2021 CFFC,"Aprovado. Subscrito pelos Deputados Kim Kataguiri, Jorge Solla, Padre João e Elias Vaz.",1.0,2280948
2281057-3,2021-05-26,2021-05-26T11:13:39,CFT,REQ 24/2021 CFT,Aprovado. Com alteraçãoes: Incluindo o PL 2735/2020.,1.0,2281057
2281018-2,2021-05-19,2021-05-19T11:55:49,CCTI,REQ 59/2021 CCTI,"Aprovado, em conjunto com os Reqs. 51/2021, 53/2021 e 57/2021, subscrito pelos deputados Nilto Tatto, Bira do Pindaré, Aliel Machado e Ted Conti, com aditamento para inclusão, na relação de convidados, dos Srs. Laura Moraes, coordenadora sênior da Avaaz; Fábio Malini, da Labic - Laboratório de Estudos Sobre Imagens e Cibercultura/UFES; Marco Ruediger, da Dapp FGV; Yasodara Cordova, da Universidade de Harvard; Ricardo Campos, diretor do Instituto LGPD; Fabrício Benevenuto de Souza, da UFMG; Nina da Hora, do Conselho de Segurança do Tik Tok; Eliane Quintella, presidente do comitê jurídico da Aba; Rodrigo Fragola, presidente da Assespro; Márcio Nobre Migon, coordenador do CGIBR; Professor Juliano Maranhão, da USP; e de representantes da Abratel, da Associação Brasileira de Agências de Publicidade, da Associação Nacional de Jornais, e da Associação Nacional de Bureaus de Informação.",1.0,2281018
2280931-2,2021-05-18,2021-05-18T09:49:20,CFFC,REQ 68/2021 CFFC,Aprovado. Subscrito pelos deputados Jorge Solla e Padre João.,1.0,2280931
2281095-2,2021-06-09,2021-06-09T13:53:34,CINDRE,REQ 21/2021 CINDRA,"Aprovado, subscrito pelo Deputado José Ricardo.",1.0,2281095
2281122-34,2021-12-01,2021-12-01T13:19:47,CSAUDE,,Aprovado o Parecer.,1.0,2281122
2281123-47,2021-06-24,2021-06-24T12:27:58,PLEN,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 68/2021, por ter sido aprovado o REQ 761/2021 que está apensado ao primeiro.",1.0,2281123
2281123-46,2021-06-24,2021-06-24T12:27:58,SECAP(SGM),,"Realizar o encaminhamento do PL-1133/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2281123
2281123-45,2021-06-24,2021-06-24T12:27:58,SECAP(SGM),,"Realizar o encaminhamento do PL-1133/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2281123
2281123-44,2021-06-24,2021-06-24T12:27:57,SECAP(SGM),,"Realizar o encaminhamento do PL-1133/2021 à CE (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2281123
2281123-43,2021-06-24,2021-06-24T12:27:57,SECAP(SGM),,"Realizar o encaminhamento do PL-1133/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2281123
2281123-26,2021-06-02,2021-06-02T10:10:21,CE,,Rejeitado o Requerimento de Retirada de Pauta.,0.0,2281123
2281212-21,2022-06-01,2022-06-01T15:49:27,CCULT,,Aprovado o Parecer.,1.0,2281212
2281211-36,2023-06-14,2023-06-14T16:02:18,CCULT,,Aprovado o Parecer.,1.0,2281211
2281211-22,2022-08-31,2022-08-31T10:42:22,CVT,,Aprovado o Parecer.,1.0,2281211
2281220-18,2022-12-14,2022-12-14T11:27:47,CCTI,,Aprovado o Parecer.,1.0,2281220
2281218-26,2022-06-14,2022-06-14T11:08:35,CFT,,Aprovado o Parecer.,1.0,2281218
2281210-56,2022-12-01,2022-12-01T12:28:40,CCJC,,Aprovada a Redação Final.,1.0,2281210
2281210-40,2022-10-11,2022-10-11T12:07:47,CCJC,,Aprovado o Parecer.,1.0,2281210
2281210-27,2022-05-18,2022-05-18T14:57:47,CCULT,,Aprovado o Parecer.,1.0,2281210
2281210-23,2021-08-31,2021-08-31T14:23:26,CCULT,,"Aprovado requerimento n. 74/2021 da Sra. Lídice da Mata que requer a realização de Audiência  Pública para debater a instituição do Dia  Nacional de Luta dos Trabalhadores e 
Trabalhadoras da Cultura, a ser  comemorado, anualmente, no dia 04 de maio, em todo o país.",1.0,2281210
2296754-2,2021-08-31,2021-08-31T14:23:23,CCULT,REQ 74/2021 CCULT,Aprovado.,1.0,2281210
2280928-74,2021-07-06,2021-07-06T18:14:17,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Aécio Neves (PSDB-MG).",1.0,2280928
2280928-69,2021-07-06,2021-07-06T18:08:10,PLEN,,Rejeitada a Emenda de Plenário n° 2. Sim: 104; não: 321; abstenção: 2; total: 427.,0.0,2280928
2280928-65,2021-07-06,2021-07-06T17:46:36,PLEN,,Rejeitadas as Emendas de Plenário.,0.0,2280928
2280928-62,2021-07-06,2021-07-06T17:45:04,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 12, de 2021, adotado pelo Relator da Comissão de Seguridade Social e Família, ressalvados os destaques. Sim: 425; não: 15; abstenção: 4; total: 444.",1.0,2280928
2280928-33,2021-06-29,2021-06-29T15:57:16,SECAP(SGM),,"Realizar o encaminhamento do PL-12/2021 à CDEICS (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2280928
2280928-32,2021-06-29,2021-06-29T15:57:11,SECAP(SGM),,"Realizar o encaminhamento do PL-12/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2280928
2280928-27,2021-06-22,2021-06-22T19:49:50,SECAP(SGM),,"Realizar o encaminhamento do PL-12/2021 à CDEICS (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2280928
2280928-26,2021-06-22,2021-06-22T19:49:50,SECAP(SGM),,"Realizar o encaminhamento do PL-12/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2280928
2287908-7,2021-06-22,2021-06-22T19:49:49,PLEN,REQ 1354/2021,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 441; não: 10; total: 451.,1.0,2280928
2281223-18,2021-08-18,2021-08-18T10:09:58,CCTI,,Aprovado o Parecer.,1.0,2281223
2281221-18,2021-09-29,2021-09-29T09:44:59,CCTI,,Aprovado o Parecer.,1.0,2281221
2281222-18,2021-09-01,2021-09-01T10:28:40,CCTI,,Aprovado o Parecer.,1.0,2281222
2280947-2,2021-05-18,2021-05-18T09:59:15,CFFC,REQ 70/2021 CFFC,Aprovado. Subscrito pelo Deputado Jorge Solla.,1.0,2280947
2281224-20,2022-06-01,2022-06-01T10:55:07,CCTI,,Aprovado o Parecer.,1.0,2281224
2281227-18,2021-09-01,2021-09-01T10:28:41,CCTI,,Aprovado o Parecer.,1.0,2281227
